@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.053840,2.154466,2.103928,2.149363,2.317926,2.272717,2.322239,2.546284,2.082924,1.431773,2.256440,2.497704,2.374561,2.411893,1.998762,2.062920,2.043235,2.124856,1.762442,1.169948,2.199212,2.256161,2.270369,2.230534,2.273310,2.270378,2.272594,2.302683,1.868888,1.259924,2.221739,2.117194,2.104848,2.124199,2.096398,2.240531,2.138720,2.041944,1.707940,1.288728,2.153867,2.276681,2.127655,2.233164,2.006534,2.258817,2.172369,2.261873,2.012864,1.530081,2.373602,2.290160,2.316305,2.294039,1.884601,1.853499,1.863915,1.834917,1.716063,1.149063,2.330762,2.544688,2.294626,2.455440,2.148051,2.360519,2.295337,2.298933,1.946559,1.827061,1.973644,2.024125,1.924554,1.987972,2.225509,2.204505,2.198994,2.220976,1.748265,1.274941,1.857840,1.784515,1.960526,1.896054,2.054067,2.200525,2.192024,2.368978,1.910230,1.308244,1
2.010238,2.184331,1.910417,2.080372,2.455478,2.402796,2.442733,2.683212,2.238529,1.204120,2.301924,2.523177,2.400302,2.416875,2.123142,2.140495,2.116421,2.170799,1.719639,1.061225,2.324291,2.461952,2.218688,2.336187,2.311977,2.416254,2.387036,2.347936,1.785629,1.165239,2.135695,2.104683,1.861091,1.998805,2.219831,2.120067,2.141079,2.062064,1.664371,1.191653,2.195864,2.373322,2.232671,2.313278,2.175522,2.244415,2.146827,2.145313,1.878774,1.419523,2.289738,2.345459,2.140629,2.239318,2.321878,2.146590,2.195598,2.094572,1.784097,1.225391,2.492347,2.733991,2.460590,2.606593,2.116139,2.267301,2.187593,2.225561,1.951505,1.732095,2.001772,1.986505,1.631673,1.880805,2.275552,2.397239,2.353570,2.245835,1.650373,1.135827,2.003395,2.024301,1.648811,1.913059,2.091432,2.197857,2.167939,2.359552,1.942487,1.033590,1
1.931893,2.203121,2.100149,2.155376,1.778326,2.287172,2.188603,2.585368,2.144346,1.118174,2.558853,2.625490,2.550210,2.608294,2.413104,2.573627,2.528607,2.519827,1.863838,1.139774,2.558602,2.659666,2.580450,2.621816,2.421222,2.638431,2.559710,2.460547,1.834600,1.296110,2.549108,2.607284,2.419882,2.536623,2.392682,2.418908,2.374120,2.110007,1.694508,1.317494,2.251852,2.520320,2.439012,2.474413,2.261444,2.501468,2.416265,2.329124,1.943409,1.616891,2.690554,2.769846,2.429674,2.661862,2.560238,2.543250,2.535418,2.345281,1.781414,1.257008,2.543226,2.797542,2.592562,2.713027,2.087418,2.387177,2.316324,2.602274,2.249445,1.766768,1.973128,2.254166,2.169409,2.208648,1.982277,2.305925,2.171172,2.225950,1.740956,1.058192,2.020519,2.147929,1.892543,2.017101,1.991751,2.133079,2.109177,2.252283,1.929907,1.157821,1
1.851107,2.102139,2.009664,2.088665,1.893255,2.544928,2.426919,2.584347,1.948457,1.101747,2.372357,2.413688,2.392792,2.441498,2.368485,2.373687,2.378983,2.268802,1.673142,1.094441,2.104452,2.373139,2.385608,2.389746,2.166225,2.378365,2.284497,2.155746,1.681598,1.245713,2.212903,2.205242,2.007179,2.166820,2.270021,2.293945,2.262251,2.141537,1.647838,1.147425,1.938351,2.360819,2.381321,2.366581,2.208315,2.403443,2.337173,2.035328,1.715998,1.584266,2.505215,2.550678,2.402710,2.511669,2.569826,2.586675,2.586725,2.487845,1.861185,1.386335,2.354142,2.684350,2.453159,2.600807,2.355770,2.371482,2.361445,2.159534,2.131014,1.830379,1.794385,2.140665,1.968160,2.071042,1.629524,1.978603,1.876891,1.979679,1.607814,1.095389,1.657784,2.138662,1.912345,1.999566,1.781619,2.115508,2.039005,2.177164,1.775174,0.968864,1
1.499425,2.077568,2.044466,2.032200,2.515430,2.826841,2.698772,2.636148,1.971926,1.082968,1.813001,2.133224,2.085378,2.109779,2.179148,2.194954,2.154404,2.117196,1.733589,1.051040,1.713120,2.098754,1.974553,2.039912,2.208910,2.334074,2.227443,1.888741,1.700287,1.265221,1.690418,1.956716,1.805323,1.867731,1.942108,2.146679,2.072325,1.998389,1.593718,1.073853,1.906717,2.087894,1.769247,1.936812,2.184440,2.177210,2.100318,1.917153,1.784378,1.356052,1.916306,2.253367,2.143088,2.190446,2.062452,2.152224,2.114610,2.132100,1.805867,1.275136,2.165537,2.344460,2.066795,2.221189,2.200958,2.251356,2.178766,2.126402,2.262330,2.003062,1.354080,1.854698,1.862751,1.857126,2.072691,2.238989,2.162017,1.825342,1.524809,1.093771,1.478573,1.867477,1.790735,1.840359,2.037035,2.232935,2.118478,2.042944,1.725429,1.003404,1
1.801593,2.336389,2.268373,2.237880,2.515100,2.685930,2.585478,2.480274,1.949188,1.125590,2.127995,2.267399,2.012969,2.151140,2.327463,2.385009,2.402869,2.357097,1.978943,1.168546,2.088492,2.349730,2.250521,2.278774,2.528503,2.453490,2.514712,2.284197,1.912870,1.372240,1.951570,2.268521,2.066364,2.162342,2.137497,2.162523,2.183766,2.221113,1.870458,1.088867,2.293871,2.352278,2.098627,2.232849,2.464988,2.206102,2.338383,1.918447,1.829486,1.522820,2.112952,2.311914,2.171329,2.226657,2.097729,2.286015,2.245775,2.331134,2.046298,1.207004,2.620488,2.708658,2.422450,2.580535,2.572099,2.457554,2.530260,2.266622,2.175052,1.782969,1.627879,2.144004,2.117033,2.094275,2.226884,2.370276,2.319913,2.192190,1.756013,1.081444,2.000344,2.161854,2.016198,2.086410,2.197221,2.080420,2.102478,1.939817,1.617998,0.996117,1
1.648294,2.043513,1.886420,1.925785,2.402247,2.482792,2.428530,2.600536,2.109961,1.244797,1.763893,2.196884,1.723657,2.027730,1.646906,2.201355,2.068122,2.202840,1.894982,1.226588,1.723302,1.832075,1.832403,1.883771,1.935246,2.282207,2.179751,2.342073,1.929843,1.206080,2.016024,1.911169,1.894036,1.950655,1.934312,2.272774,2.183290,2.392042,1.916645,1.114591,2.146538,2.339971,1.529987,2.138065,2.324405,2.418555,2.352695,2.102519,1.821505,1.537437,2.345902,2.494575,2.372065,2.423543,1.978714,2.361753,2.267237,2.393505,2.030830,1.304683,2.534446,2.659321,2.075617,2.492722,2.401025,2.424552,2.394974,2.120566,2.018893,1.568475,1.734719,1.753018,1.458064,1.652905,1.829404,2.013054,1.926679,2.197607,1.793328,1.239208,1.422258,1.944070,1.747985,1.825898,1.995366,2.133454,2.055712,2.229429,1.720227,1.249597,1
2.234477,2.364524,2.310868,2.319116,2.445882,2.498605,2.482743,2.531793,2.051946,1.186121,2.331553,2.633297,2.281253,2.504558,2.070695,2.375199,2.263677,2.271993,1.740434,1.126229,2.349150,2.583644,2.218073,2.467819,2.132071,2.513159,2.394142,2.545857,1.903290,1.057159,2.309842,2.416271,2.006979,2.294831,1.697143,2.403403,2.268982,2.463704,1.798966,1.043340,2.417459,2.687135,2.279174,2.538317,2.072070,2.205272,2.113827,2.242715,1.845407,1.317587,2.436627,2.577848,2.299171,2.466483,2.088592,2.462175,2.366946,2.452173,1.871264,1.200654,2.630071,2.812231,2.451109,2.675860,2.239885,2.264635,2.212338,2.108884,2.027925,1.741905,2.051323,1.946657,1.930091,1.945321,1.723911,1.762560,1.784191,2.089024,1.717545,1.105602,2.085806,2.480138,2.170748,2.355118,1.924392,2.109927,2.073617,2.116365,1.685314,1.298374,1
2.429945,2.704549,2.378542,2.562196,2.349111,2.421734,2.427029,2.455495,2.059923,1.221511,2.058881,2.263741,2.129875,2.213984,2.366838,2.488729,2.391304,2.227371,1.599892,0.890690,2.265725,2.249686,2.102614,2.251957,2.291859,2.574105,2.449465,2.464525,1.763898,0.970233,1.438987,1.835953,2.046288,1.960537,1.876510,2.397220,2.250074,2.290537,1.598143,0.926365,2.041101,2.084375,1.974727,2.094564,2.157714,2.326007,2.251786,2.408127,1.888358,1.262764,1.536616,1.981302,2.133979,2.039233,2.253377,2.475819,2.344523,2.147786,1.606413,1.140225,2.239330,2.265517,2.169771,2.214320,2.406689,2.396272,2.375315,2.201390,2.006320,1.684302,2.044644,2.275731,1.763431,2.096960,1.881928,1.866017,1.901625,1.902494,1.519351,0.969787,2.091643,2.436228,2.081556,2.313158,2.063740,2.170256,2.163375,2.161807,1.697219,1.086569,1
1.472006,1.623660,1.777371,1.742824,2.004167,2.423812,2.332290,2.636638,2.222260,1.345016,1.810374,2.330455,2.244308,2.276857,2.787579,2.481179,2.587827,2.109794,1.592312,1.072197,1.450347,1.985906,1.917292,1.920284,2.559942,2.413337,2.447021,2.296001,1.776583,1.038684,1.350502,1.962116,2.082801,1.989712,2.486379,2.352587,2.386583,2.093596,1.627538,1.104060,1.521089,1.830937,1.835244,1.851334,2.217573,2.121754,2.154710,2.213029,1.798581,1.361376,1.851075,2.405024,2.367219,2.351719,2.828627,2.605026,2.661924,2.047485,1.698285,1.206278,2.053273,2.309996,2.377462,2.343621,2.555864,2.316130,2.352434,1.800716,1.886105,1.767900,1.126598,1.465173,1.690261,1.609805,2.121225,2.101514,2.088347,2.079993,1.697789,1.128851,1.450141,1.716734,1.536697,1.683872,1.927240,2.292478,2.211225,2.503816,1.994214,1.187574,1
1.233122,1.625475,1.732725,1.706013,2.136900,2.610625,2.494581,2.694347,2.121690,1.138988,1.962647,2.457718,2.378176,2.382747,2.611476,2.418380,2.531322,2.261597,1.665054,1.220916,1.657720,2.280733,2.092393,2.155873,2.418676,2.257246,2.369199,2.284456,1.776181,1.195433,2.187755,2.407850,2.153599,2.297794,2.458073,2.227594,2.359976,2.204296,1.704155,1.092572,1.773326,2.103178,1.916933,2.006913,2.215619,2.366213,2.338962,2.299927,1.767849,1.427371,2.376596,2.594027,2.335712,2.475875,2.648654,2.423558,2.544362,2.219799,1.761499,1.271013,2.021838,2.328263,2.409923,2.350175,2.360819,2.655653,2.567867,2.484610,1.930386,1.897894,1.375635,1.719478,1.759133,1.688649,2.240682,2.358523,2.311979,2.348456,1.817348,1.148727,1.475729,1.863442,1.680632,1.833420,1.947591,2.061961,2.015093,2.061141,1.809084,1.074947,1
1.563728,2.115591,1.796087,1.963251,2.235713,2.777056,2.640570,2.826070,2.334955,1.103665,1.879352,2.341325,2.167284,2.244663,1.976469,2.337663,2.233992,2.256768,1.622569,0.855675,1.974609,2.460212,2.148074,2.319622,2.095412,2.307043,2.238955,2.280003,1.776306,0.867658,2.066160,2.491091,2.102541,2.346277,2.034348,2.484262,2.375118,2.384117,1.779312,0.842359,1.862276,2.008355,1.988669,2.011966,2.092291,2.209725,2.164711,2.140950,1.741131,1.239499,2.265558,2.640545,2.210530,2.474027,2.022808,2.488409,2.367356,2.425330,1.826765,1.087679,1.873050,2.051862,2.290439,2.194833,2.158444,2.276776,2.201835,2.423391,2.074424,1.812878,1.482515,2.044532,1.957554,1.967249,2.063869,2.465763,2.344185,2.409938,1.890645,0.936234,1.428070,1.773251,1.698324,1.764543,1.923576,2.128482,2.039920,2.019636,1.752082,1.120701,1
1.874959,2.219372,2.246817,2.227253,2.604063,2.635318,2.615815,2.639029,2.358385,1.260956,2.246593,2.299587,2.256683,2.289132,2.245275,2.354413,2.329871,2.235332,1.704185,1.052461,2.203669,2.439534,2.382078,2.417851,2.326079,2.378683,2.377973,2.292678,1.850803,1.144711,1.921729,2.336774,1.961950,2.232816,2.080182,2.279717,2.240793,2.169410,1.623689,0.870228,1.904923,2.006581,2.077410,2.024984,2.033046,2.346043,2.279649,2.279794,1.877747,1.395990,2.294621,2.409756,1.893988,2.274124,1.885002,2.179764,2.118683,2.137117,1.681076,1.044494,2.302812,2.436711,2.448102,2.436975,2.266241,2.345482,2.323375,2.481465,2.147772,1.666159,1.717436,2.226434,2.051067,2.139466,2.172836,2.125360,2.147503,1.961584,1.724862,1.110381,1.632833,1.615214,1.815144,1.747014,1.780675,2.358270,2.225922,2.290826,1.780927,1.233288,1
2.109983,2.331810,2.342284,2.340518,2.605299,2.426182,2.515637,2.650403,2.351463,1.435280,2.169273,2.120462,2.331795,2.260326,2.376222,2.286322,2.348579,2.271156,1.931928,1.142597,1.995108,2.158367,2.396158,2.299376,2.433972,2.305914,2.392392,2.305213,1.931134,1.322176,2.362151,2.407125,2.068525,2.306892,2.224187,2.014824,2.144633,2.181581,1.890864,1.178291,2.169804,2.364540,2.454403,2.391812,1.924598,2.228916,2.156138,2.279792,1.894866,1.397681,2.732051,2.724967,2.212320,2.579780,2.337980,2.085540,2.223578,2.305138,1.993123,1.174446,2.555443,2.741787,2.618309,2.679171,2.347444,2.615693,2.550128,2.629941,2.229219,1.855938,1.984439,2.287656,2.103190,2.198832,2.178094,1.958108,2.053532,1.765730,1.684240,1.286383,1.927568,1.877818,2.103435,2.032632,2.110383,2.194865,2.185035,2.301398,1.837888,1.330512,1
2.151438,2.388283,2.251161,2.338216,2.485600,2.305923,2.371556,2.368812,2.142654,1.333216,1.892189,1.928891,2.043016,2.012837,2.491251,2.321227,2.392326,2.015392,1.760856,1.108523,2.088942,2.085854,2.241066,2.179663,2.510153,2.282310,2.393347,2.101850,1.843224,1.216089,1.849603,1.971303,1.850306,1.937344,2.295607,2.206367,2.249351,2.022739,1.729283,1.164066,1.979367,2.297579,2.358777,2.335680,2.137411,2.042449,2.075477,1.912695,1.725971,1.164137,2.097236,2.339496,2.142306,2.281958,2.343585,2.204862,2.259935,1.962890,1.713525,1.172444,2.291246,2.592078,2.477823,2.571495,2.295606,2.434683,2.399341,2.399138,2.145097,1.841913,1.651770,2.004786,1.841339,1.937753,1.968860,1.628160,1.830009,1.717807,1.525575,1.111440,1.765955,2.092268,2.240820,2.167896,2.095090,1.979530,2.016849,2.101981,1.778631,1.245887,1
2.274530,2.617397,2.189853,2.456221,1.901031,2.502250,2.366751,2.394358,1.920562,1.195559,2.520680,2.468089,2.206685,2.357285,2.599405,2.730792,2.668721,2.433367,1.757735,0.772895,1.906321,1.982793,2.011574,1.987610,2.573846,2.732300,2.669329,2.451423,1.816035,1.032979,2.924527,2.974038,2.462865,2.804695,2.452899,2.792198,2.668813,2.412277,1.714726,0.957646,3.003633,2.809655,2.506284,2.712472,2.573479,2.319154,2.438601,1.908639,1.679060,1.213908,3.081828,3.312428,2.903098,3.160152,2.688000,2.866515,2.777766,2.461199,1.779381,1.197849,3.455924,3.233202,2.879768,3.124480,2.598540,2.529126,2.563545,2.403985,2.099019,1.810595,2.232475,2.335838,2.066882,2.208252,2.113364,2.261272,2.203303,1.861565,1.464257,1.246110,2.090615,2.337910,1.921512,2.171570,2.067279,2.246684,2.162557,2.044939,1.696033,1.094405,1
