@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
1.625974,2.061385,1.976544,2.006647,2.266615,2.184322,2.221011,2.015716,1.755410,1.211176,1.758383,2.236994,2.309930,2.254004,2.114841,2.007187,2.048361,1.885729,1.469035,0.964738,1.785991,2.181566,1.958545,2.105712,2.039824,2.251206,2.173324,2.127226,1.597823,1.064941,2.019273,2.279100,2.111175,2.214386,2.018291,2.016232,2.034148,1.990845,1.481288,0.987106,1.785319,1.889252,1.656198,1.805660,2.147523,1.857623,2.008472,1.772234,1.499260,1.055642,2.163742,2.399474,2.287926,2.357647,2.098479,2.027519,2.074970,2.002026,1.644985,1.331756,2.163346,2.390798,2.280773,2.331975,2.431281,2.182329,2.259825,1.889543,1.782451,1.524212,0.771581,1.587193,1.614920,1.574412,1.950624,1.739316,1.860947,1.817085,1.532081,0.945260,1.220823,2.096733,2.078114,2.034931,2.121917,2.094211,2.110190,1.948546,1.599727,1.146986,1
1.904990,2.472988,2.422359,2.392011,2.364453,2.044164,2.184722,1.952617,1.768442,1.183271,1.682146,2.306389,2.537614,2.427840,2.154318,2.003181,2.051802,1.697323,1.410938,0.945167,2.132219,2.611719,2.797325,2.727431,2.396321,2.248517,2.275067,1.935119,1.616251,1.169772,2.256879,2.224813,2.372527,2.299563,2.143285,1.884553,2.023562,1.854550,1.537340,1.106555,2.113360,2.691892,2.489294,2.586477,2.053317,2.017288,1.987264,1.576036,1.371465,1.181678,2.546872,2.427910,2.456314,2.479656,2.452945,2.090242,2.312175,2.114793,1.812674,1.659647,2.751767,3.006133,2.361870,2.809635,2.353443,2.256869,2.223001,1.474680,1.640895,1.692935,1.758066,2.208938,2.271253,2.215210,2.272992,2.052146,2.121907,1.762750,1.659417,0.977618,1.853813,2.363674,2.368120,2.311371,2.005596,1.892494,1.930755,1.829444,1.551718,1.280784,1
2.215458,2.357099,2.196900,2.304066,2.398016,2.235603,2.243221,1.970231,1.806696,1.140164,2.271844,2.461969,2.262348,2.351086,2.267198,2.005200,2.108904,1.733049,1.581957,1.074197,2.238066,2.346950,2.493952,2.438116,2.522392,2.179637,2.336927,1.901706,1.592529,0.996597,2.309906,2.393611,2.102312,2.264698,2.136186,1.948368,2.046597,1.943598,1.604666,1.063064,2.151051,2.154142,2.317108,2.272201,2.152318,2.101465,2.100193,1.835945,1.537649,1.095032,2.535106,2.653397,2.265901,2.497859,2.374068,2.203076,2.306546,2.288409,1.923023,1.627393,2.725144,2.802843,2.383435,2.657706,2.398146,2.330155,2.299167,1.880295,1.853457,1.758845,2.208336,2.393476,2.188371,2.325260,2.283464,1.982169,2.085503,1.625896,1.571475,1.098408,1.974606,1.979852,2.287659,2.184932,2.158341,2.116810,2.100413,1.866607,1.586424,1.131909,1
2.244474,2.499868,2.575409,2.491835,2.131991,1.994541,2.040903,2.080481,1.892116,1.108216,2.479507,2.890641,2.615335,2.746405,2.020125,1.237633,1.795723,1.768771,1.551350,1.069011,2.395191,2.539843,2.344013,2.460713,2.299161,1.820789,2.114800,1.987536,1.646989,1.044670,2.316757,2.620604,2.205526,2.484589,2.077722,1.291098,1.817071,1.651376,1.538076,1.010979,2.266238,2.290245,2.223084,2.262267,2.025545,1.716981,1.926687,1.966284,1.573769,1.022427,2.517264,2.878002,2.416851,2.722216,2.107170,1.614308,1.934472,1.865508,1.789745,1.433887,2.726698,2.814716,2.608409,2.697095,2.275273,1.971005,2.122454,2.236891,2.004825,1.675757,2.183810,2.453889,2.161381,2.320776,2.123182,1.575674,1.887462,1.748347,1.543732,1.023085,2.042272,2.060252,2.384874,2.245537,2.115625,2.084272,2.108357,2.124212,1.722154,1.083660,1
2.393046,2.647812,2.394967,2.538058,2.281740,2.026604,2.168846,2.174314,1.860859,1.170720,2.255310,2.677165,2.576657,2.581261,2.017446,1.882825,1.998443,2.101312,1.635540,1.252035,2.404757,2.521870,2.611642,2.554730,1.732532,1.793461,1.801576,2.088145,1.685752,1.138686,2.287201,2.520875,2.342716,2.415783,1.700969,1.864257,1.815124,2.016764,1.635965,1.071379,2.314902,2.236416,2.093139,2.179612,1.914729,1.705640,1.842642,1.954669,1.546147,1.270245,2.617332,2.791227,2.520125,2.672040,2.175237,2.208115,2.207348,2.263020,1.818966,1.447106,2.495062,2.469925,2.346095,2.374387,2.405093,2.028668,2.238200,1.961106,1.794330,1.723296,2.327385,2.608392,2.272699,2.458413,1.708668,1.802127,1.808798,2.077383,1.724924,1.086879,2.324649,2.331382,2.148349,2.279738,1.993458,2.000939,2.038067,2.137629,1.727627,1.114966,1
2.602414,2.953137,2.417470,2.785060,1.801214,2.021087,1.956891,2.231653,1.903160,1.207910,2.316407,2.628041,2.705602,2.625537,2.324916,1.853100,2.133945,1.934215,1.518203,1.023139,2.431302,2.541696,2.764638,2.660698,2.010333,2.011128,2.000332,2.096448,1.711412,1.075002,2.378372,2.641080,2.467453,2.534274,2.043487,1.991055,2.004721,1.990305,1.565816,0.956843,2.448207,2.440789,2.459829,2.458470,1.809931,1.631016,1.729749,1.813672,1.485459,1.140880,2.663269,2.896501,2.744848,2.828017,2.286965,2.078828,2.201235,2.153829,1.719267,1.216466,2.902404,3.006639,2.553993,2.868419,2.288829,2.064511,2.154110,1.899921,1.651084,1.541975,2.412581,2.816836,2.550832,2.671643,1.827222,1.967316,1.900322,2.038149,1.628297,1.014904,2.416783,2.664305,2.286220,2.524339,1.558536,1.764201,1.711059,1.922122,1.685073,1.097816,1
2.345632,2.767047,2.625341,2.702785,2.496893,2.161238,2.350542,2.143827,1.732234,0.998521,1.968443,2.394745,2.477931,2.442353,2.242965,1.889276,2.053437,1.649449,1.355479,0.980819,1.963734,2.722725,2.626883,2.640797,2.367732,2.165050,2.237174,1.925211,1.468119,1.001909,2.235297,2.628894,2.471312,2.583664,2.100310,1.858348,1.978990,1.652502,1.277140,0.925207,2.503625,2.626695,2.480101,2.539313,2.215429,1.985784,2.095639,1.864825,1.447129,1.051510,2.523290,2.853804,2.778851,2.837952,2.122991,2.083411,2.096528,1.797917,1.478932,1.156028,3.045357,3.145241,2.713501,2.999910,2.279155,2.257122,2.247960,2.156498,1.683815,1.462302,2.113553,2.385669,2.462294,2.417607,2.169777,2.003381,2.101967,2.061909,1.598405,0.937679,2.259774,2.535683,2.445344,2.478265,2.209008,2.046679,2.133635,2.025841,1.597299,1.031677,1
2.135957,2.650404,2.758415,2.635388,2.427345,2.244312,2.331131,2.140271,1.664396,0.997123,2.159652,2.431373,2.803282,2.707014,2.319749,1.914179,2.152422,1.594084,1.455734,0.995670,2.047361,2.748984,2.845690,2.779083,2.574203,2.164136,2.408232,2.024383,1.596275,1.079430,2.132865,2.474188,2.760217,2.646560,2.251307,1.850941,2.072898,1.731257,1.463677,0.892732,2.229769,2.585964,2.530056,2.513962,2.406843,1.943895,2.242556,1.839722,1.475432,1.083614,2.277956,2.517961,2.900130,2.792868,2.202264,1.960579,2.069929,1.602422,1.563655,1.218056,2.605081,2.661511,2.688351,2.683286,2.304094,1.945706,2.171808,1.835171,1.724591,1.480936,2.263978,2.328556,2.442391,2.366535,2.339890,2.282846,2.294801,2.075403,1.462936,1.004206,2.154938,2.598788,2.494108,2.493001,2.411528,1.940184,2.216044,1.875418,1.602003,1.090930,1
2.287867,2.863276,2.710263,2.750604,2.280571,2.247054,2.255534,2.316587,1.943481,1.090494,2.448720,2.563606,2.549411,2.568481,2.003571,1.981296,2.025450,2.071650,1.596553,0.899761,2.236413,2.538868,2.793871,2.682837,2.327729,2.037874,2.216461,2.109630,1.691005,1.066052,2.575475,2.498918,2.554963,2.550368,1.757348,1.897354,1.897445,2.054192,1.603963,0.806766,2.152486,2.360193,2.326329,2.332537,2.232368,2.007327,2.155578,2.142169,1.676213,1.105669,2.612904,2.478806,2.569760,2.564238,1.629295,1.904336,1.837879,1.913959,1.642250,1.212134,2.656101,2.760673,2.427033,2.609854,2.312150,2.042646,2.217056,2.007086,1.761524,1.546913,2.400822,2.550163,2.287491,2.444975,2.207255,2.133952,2.150606,1.978203,1.521282,0.976117,1.970643,2.552764,2.325862,2.419442,2.218951,2.021136,2.155326,2.249933,1.896608,1.207936,1
1.945868,2.318674,2.425953,2.337601,2.230376,2.179050,2.184500,2.291726,1.880429,1.246079,2.365996,2.416994,2.458151,2.470309,2.182277,1.720239,2.001096,1.695839,1.343588,0.883038,2.429028,2.823316,2.834563,2.820935,2.317332,1.935731,2.158801,2.011799,1.618215,1.053947,2.520473,2.554992,2.337968,2.491098,1.963662,1.630493,1.847601,1.794237,1.484142,1.073888,2.369506,2.548919,2.245775,2.449042,1.714055,1.737450,1.713698,1.643427,1.426325,1.142176,2.430340,2.353496,2.290188,2.369500,2.115463,1.545376,1.922128,1.701612,1.592638,1.234684,2.798379,2.776539,2.235506,2.626921,1.985763,2.047294,2.010406,1.873577,1.733444,1.404927,2.286234,2.382427,1.896941,2.242135,1.799686,1.714772,1.736326,1.838192,1.487598,1.085894,1.796508,2.050705,1.923052,1.974816,2.061119,1.713613,1.863741,1.645522,1.536657,1.139652,1
