@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.241357,2.268924,2.581038,2.451383,2.144521,2.514539,2.407565,2.367753,1.990965,1.268091,2.369767,2.449828,2.184567,2.301214,1.940624,2.241209,2.167598,2.176671,1.803280,1.029695,2.408269,2.284211,2.322711,2.277965,2.021001,2.393814,2.307623,2.258404,1.862275,1.324842,2.342588,2.404958,2.039487,2.294260,1.968333,2.307274,2.236568,2.147122,1.754084,1.328687,2.300982,2.428252,2.047351,2.287511,1.684643,2.278087,2.165845,2.266695,2.027671,1.550603,2.406677,2.525991,2.274540,2.411330,2.119024,2.353002,2.285214,2.146954,1.743230,1.326069,2.546031,2.824140,2.479189,2.678978,2.141535,2.105916,2.152238,2.121709,2.058045,1.630567,1.978783,2.146317,2.297412,2.202959,2.072924,2.117728,2.135652,2.091688,1.748984,1.348372,2.061541,2.003858,2.117031,2.071429,2.257296,2.357786,2.273168,2.004908,1.664340,1.138735,1
2.325425,2.351724,2.516484,2.439706,2.165151,2.296123,2.254743,2.433538,2.160707,1.309283,2.449976,2.525636,2.271629,2.411128,2.073836,2.222817,2.204356,2.250539,1.769311,1.140029,2.512850,2.466143,2.442207,2.476346,1.790044,2.186799,2.118823,2.219270,1.885987,1.327301,2.361955,2.418313,2.181097,2.318258,2.089193,2.344276,2.267582,2.113692,1.712964,1.417791,2.682141,2.699887,2.508039,2.638617,2.102133,2.109365,2.143659,2.187753,1.954008,1.642335,2.791555,2.896352,2.675311,2.761740,2.429355,2.555100,2.516015,2.287384,1.721842,1.378847,2.897232,2.921366,2.612395,2.815553,2.668314,2.476604,2.589130,2.464150,1.978644,1.597369,2.028358,2.081542,2.068755,2.053906,2.150277,1.972178,2.042483,2.045932,1.807049,1.389937,2.394575,2.402042,2.560347,2.475962,1.638649,2.076236,1.946843,2.038062,1.727061,1.189686,1
1.764388,2.096976,1.921220,2.007065,2.309257,2.673967,2.534412,2.536969,2.221785,1.315243,1.917507,2.265792,2.666188,2.534368,2.531911,2.468804,2.499102,2.187306,1.701552,1.231769,1.876449,2.114938,2.212662,2.174804,2.366964,2.548822,2.431182,2.160284,1.815895,1.335394,2.024142,2.315042,2.218341,2.266141,2.186007,2.436119,2.349763,2.047786,1.515168,1.324608,2.518108,2.531202,2.332959,2.492193,2.306247,2.427494,2.355344,2.163850,1.859707,1.674369,2.562544,2.740825,2.713929,2.737909,2.712846,2.619621,2.669944,2.220563,1.604364,1.358046,2.798731,2.856816,2.837422,2.889586,2.758523,2.597844,2.692355,2.460038,1.985021,1.666164,1.689295,1.974416,1.800217,1.848395,2.100768,2.392459,2.265353,2.085277,1.774797,1.281002,2.009156,1.983703,1.678565,1.904496,2.164108,2.362061,2.241724,2.065492,1.790024,1.299083,1
2.058259,2.307651,2.015649,2.217076,2.611370,2.490814,2.470339,2.335591,1.998561,1.310740,2.027046,2.218968,2.100550,2.189476,2.533989,2.505723,2.469796,2.164592,1.828983,1.299528,2.035929,2.180982,2.221152,2.185766,2.654223,2.609337,2.552769,2.074289,1.765725,1.337511,2.297807,2.383004,2.499892,2.464281,1.994243,1.912116,1.921324,1.864737,1.747000,1.377910,2.430412,2.614221,2.262430,2.478225,2.485868,2.478946,2.426815,2.129758,1.967316,1.605703,2.777705,2.859734,2.886496,2.879850,2.445575,2.283697,2.333388,1.937372,1.756571,1.270737,2.674975,2.923388,2.514037,2.781937,2.547629,2.561631,2.532082,2.272510,2.031438,1.684213,2.139583,2.391998,1.965403,2.277380,2.249925,2.157832,2.145294,1.946534,1.737370,1.284295,1.563413,1.726225,1.649122,1.646449,2.361984,2.259050,2.213485,1.815617,1.833556,1.504268,1
1.784404,2.215235,2.315888,2.289330,2.351759,2.387392,2.356933,2.687312,2.262175,1.307837,2.244704,2.338456,2.174638,2.267557,1.976746,2.166177,2.058434,2.163070,1.798097,1.088425,2.286015,2.516399,2.309936,2.408703,2.263468,2.329062,2.258207,2.271207,1.901685,1.186509,2.351760,2.667236,2.585817,2.626081,2.222530,2.203152,2.161676,2.118922,1.784044,1.040434,2.522392,2.538230,2.328434,2.457309,2.075546,2.087768,2.078878,2.195217,1.932633,1.507890,2.679867,2.944971,2.865828,2.919860,2.364841,2.323147,2.311281,2.027392,1.770915,1.163026,2.727309,2.926016,2.607096,2.793694,2.300003,2.204259,2.256635,2.185934,1.956561,1.642641,1.775286,2.495117,2.452536,2.452979,2.198106,2.281243,2.182824,2.245998,1.883476,1.271925,1.872040,1.836117,2.036980,1.969863,2.299900,2.305734,2.286817,1.866395,1.839087,1.470398,1
2.326203,2.345794,2.226321,2.332261,2.269545,2.599458,2.466461,2.803357,2.290144,1.101059,2.074323,2.373708,2.081024,2.256588,2.225819,2.385339,2.295767,2.342608,1.914827,1.062046,2.147976,2.103252,2.063288,2.119809,2.561232,2.720148,2.612327,2.448924,1.955248,1.147923,2.437547,2.583984,1.989730,2.404121,2.460786,2.483049,2.392323,2.020284,1.734927,1.226644,2.313606,2.545702,2.066417,2.390351,2.107653,2.211232,2.184942,2.374529,1.994556,1.497331,2.643439,2.681158,2.212310,2.530411,2.230876,2.177745,2.150279,1.907811,1.724075,1.204356,2.665563,2.973435,2.484853,2.792923,2.462765,2.123322,2.307660,2.213402,2.067585,1.527620,2.259367,2.395877,2.245025,2.334508,2.161302,2.454157,2.305565,2.380603,1.963132,1.193344,2.136877,2.227582,1.948433,2.148854,2.216382,2.417693,2.343724,2.406106,1.848938,1.114254,1
2.123172,2.143359,2.077077,2.161947,2.159186,2.635216,2.491452,2.485955,1.914525,1.053290,2.100450,2.318389,2.035647,2.209117,2.240188,2.487019,2.393291,2.299333,1.832627,1.128773,1.424760,1.862049,1.934954,1.933992,2.346991,2.578995,2.479520,2.194785,1.801577,1.228401,2.879593,2.999164,2.739994,2.910869,2.663608,2.362168,2.478803,1.920250,1.621468,1.305501,2.926145,2.963109,2.636840,2.860354,2.296233,2.417712,2.356789,2.247797,1.993114,1.744612,3.406234,3.536385,3.223500,3.420502,3.049390,2.711665,2.877166,2.422802,1.843536,1.254038,3.323138,3.347176,2.887619,3.211692,2.439276,2.641039,2.590474,2.430761,2.020620,1.602688,2.029133,2.023772,1.738677,1.979443,2.109702,2.412902,2.318806,2.151800,1.682251,1.238757,2.093138,2.274206,2.169467,2.244927,2.525922,2.505002,2.487159,2.381788,1.750397,1.158213,1
1.953545,2.516563,2.297363,2.352497,2.146530,2.524729,2.430057,2.615144,2.234676,1.062452,2.145943,1.988859,2.415875,2.290018,2.171269,2.246881,2.244564,2.174611,1.744659,1.189035,2.021987,2.271259,2.372897,2.285191,2.219257,2.256797,2.222274,1.834346,1.779627,1.319135,2.175853,2.060157,1.847241,1.942235,2.073175,2.203697,2.132228,1.979690,1.636856,1.319809,2.372595,2.301063,2.214238,2.266726,1.992689,1.793791,1.872201,1.894632,1.922607,1.582151,2.474290,2.434993,2.248855,2.309502,1.956380,2.032037,2.012029,1.913334,1.492220,1.293112,2.731297,2.590022,2.586866,2.597032,2.275511,2.333788,2.309314,2.384863,2.025331,1.666742,1.938496,2.453926,2.283262,2.311925,1.944608,2.194132,2.126834,2.416821,2.014332,1.263425,1.840855,2.441617,2.230571,2.313644,1.784120,2.128450,2.035317,2.184763,1.748031,1.357853,1
1.972457,2.416607,2.614259,2.539530,2.340051,2.534019,2.494479,2.696080,2.269018,1.097818,2.039829,2.232162,2.607167,2.468063,2.486705,2.260849,2.372592,1.860540,1.602369,1.214844,2.289561,2.451554,2.786881,2.671616,2.489934,2.428191,2.447959,2.011294,1.685217,1.184173,2.342962,2.272776,2.199859,2.230636,2.149059,2.247072,2.223411,1.987223,1.638191,1.359342,2.302085,2.446005,2.620539,2.524794,2.228596,2.128663,2.185240,1.848602,1.713164,1.475436,2.612112,2.538882,2.275177,2.411338,2.276034,2.280683,2.266976,1.922666,1.575270,1.374797,2.525678,2.615842,2.706610,2.635873,2.380482,2.174310,2.257516,1.905907,1.796853,1.426182,2.003620,2.522605,2.416538,2.436363,2.194150,2.072052,2.187453,2.604004,2.150134,1.301099,1.676873,2.040337,2.330656,2.254024,1.936510,2.031784,2.029606,2.249081,1.847658,1.201975,1
1.921942,2.132964,2.321769,2.278910,2.271338,2.419271,2.362974,2.487879,2.146344,1.137018,2.062442,2.423105,2.615049,2.530622,2.690312,2.403930,2.568943,2.167789,1.689371,1.092430,2.215938,2.368095,2.265320,2.353151,2.294423,2.482867,2.431641,2.338528,1.871787,1.193567,1.854254,2.319312,2.161768,2.222940,2.020088,2.033558,2.046671,1.894609,1.599016,1.221410,2.223758,2.540203,2.517857,2.491832,2.272074,2.489806,2.444253,2.312419,1.913426,1.683155,2.218032,2.471226,2.164886,2.350473,2.411468,2.221959,2.317124,2.210542,1.727829,1.395579,2.479897,2.711577,2.905932,2.822373,2.886080,2.440381,2.712363,2.202174,1.884126,1.595334,1.682663,1.939987,2.089216,2.052506,2.192952,1.949080,2.076532,2.181639,1.951933,1.083622,1.667426,1.950641,2.010297,2.018278,1.862671,1.999619,1.987978,2.162346,1.763347,1.335523,1
1.464312,1.801639,2.086373,1.989152,2.353676,2.539258,2.481439,2.578065,2.232760,1.238032,1.673432,2.274730,2.480619,2.394412,2.661145,2.463109,2.577418,2.204560,1.906652,1.301871,1.676956,2.097767,1.989490,2.026666,2.256250,2.511387,2.458460,2.409842,1.984634,1.255649,1.789071,2.309099,2.196251,2.221096,2.416459,2.504366,2.482801,2.334896,1.865940,1.215676,1.756643,2.371819,2.392344,2.364693,2.145550,2.403712,2.357869,2.260008,1.934054,1.802458,1.918599,2.429915,2.435461,2.404783,2.795288,2.772614,2.778805,2.549969,1.970894,1.343887,2.042075,2.683547,2.889104,2.804837,2.880392,2.476423,2.718443,2.480312,2.108714,1.806677,1.310971,1.649233,1.941711,1.804193,2.058546,2.153285,2.145068,2.168116,1.884777,1.128365,1.173634,1.852733,1.980967,1.905631,1.787668,2.267078,2.168973,2.384529,1.889364,1.368937,1
1.589635,1.809091,1.636424,1.749876,2.281179,2.592791,2.509335,2.677178,2.175516,1.257691,1.367562,2.124801,2.404250,2.270517,2.525607,2.538383,2.532113,2.403398,2.002058,1.416158,1.667445,2.069413,1.983324,2.013823,2.104043,2.401371,2.312126,2.364715,1.966332,1.218112,1.732805,2.053196,2.262927,2.172735,2.504819,2.706788,2.628417,2.438038,1.798168,1.148622,1.662999,2.009379,2.203064,2.125185,2.268152,2.210668,2.289382,2.301019,2.019740,1.738933,1.803413,2.263817,2.568218,2.427849,2.959159,2.987022,2.973836,2.767356,2.092037,1.448438,1.812002,2.448139,2.704750,2.613202,2.829524,2.467538,2.701576,2.584685,2.169022,1.801925,1.513527,1.758125,1.838977,1.822981,2.096936,2.145145,2.166234,2.333250,1.869143,1.247156,1.307775,1.601875,1.480879,1.540854,1.879539,2.350030,2.213601,2.388601,1.946088,1.282058,1
1.568519,1.812706,1.841951,1.809040,2.188220,2.445179,2.382884,2.497213,2.156059,1.502344,1.214538,2.039135,2.371127,2.218128,2.396712,2.148326,2.274195,2.018525,1.755660,1.289686,1.568896,1.987586,2.117954,2.058037,2.323614,2.279239,2.311394,2.295469,1.894056,1.356317,1.596350,2.138021,2.159295,2.099597,2.346053,2.484549,2.428602,2.056776,1.675543,1.330913,1.750283,2.029147,2.434058,2.288880,2.482027,2.253597,2.387928,2.394660,2.128197,1.838776,1.712663,2.343909,2.438552,2.324488,2.718280,2.613326,2.679055,2.241415,1.775441,1.457063,1.817747,2.165747,2.769353,2.594862,2.925989,2.708173,2.827839,2.652660,2.190391,1.700806,1.398411,1.859063,1.908462,1.850201,1.952411,1.827314,1.916193,2.163152,1.868870,1.438794,1.494654,1.716555,1.789163,1.715761,2.049347,2.282294,2.209377,2.214699,1.869585,1.574015,1
1.829156,2.026792,2.286958,2.224302,2.339692,2.215881,2.292656,2.099147,1.835468,1.459301,2.117694,2.380054,2.136744,2.292790,2.442492,2.520223,2.425190,2.156950,1.885646,1.334342,2.237155,2.449489,2.187567,2.382737,2.385693,2.531666,2.436098,2.332159,1.947615,1.355375,1.997242,2.095399,2.153073,2.162342,2.038952,2.126431,2.118606,1.854925,1.693676,1.429595,2.396990,2.502666,2.201884,2.430347,2.028860,2.282121,2.181459,2.240917,2.056930,1.855345,2.441780,2.443155,2.286858,2.388722,2.325252,2.441543,2.375451,2.022396,1.746131,1.445224,2.768449,2.875351,2.544325,2.779649,2.394058,2.507200,2.445127,2.332046,2.117939,1.755457,1.537864,2.123956,2.224442,2.203400,1.931592,2.107361,2.077457,2.140965,1.700268,1.419886,1.858350,1.996954,1.869975,1.954387,2.122127,2.354527,2.258040,2.193739,1.877388,1.501345,1
2.314456,2.551925,2.491323,2.564457,2.658117,2.523784,2.528903,1.968007,1.693772,1.240463,2.466222,2.460825,1.986911,2.317867,2.059394,2.069983,2.030653,2.037985,1.773179,1.185861,2.505642,2.594995,2.141392,2.461129,2.132310,2.296650,2.186927,2.080396,1.785983,1.098508,2.337460,2.534448,2.394722,2.496543,2.370256,2.231155,2.236101,1.880878,1.642206,1.374511,2.697427,2.676089,1.932270,2.504658,1.982307,2.389158,2.270530,2.274234,1.820811,1.532187,2.757447,2.923531,2.622289,2.811412,2.400659,2.171639,2.267877,2.085286,1.772607,1.313686,3.093221,3.061862,2.404628,2.903821,2.254852,2.349080,2.317634,2.291373,1.981892,1.715466,2.167256,2.500480,2.303641,2.428986,2.495001,2.436874,2.396409,2.189379,1.784205,1.323521,2.107165,2.245481,1.994347,2.178552,2.190798,2.404687,2.320235,2.234326,1.676699,1.155468,1
1.950405,2.059885,2.060588,2.077934,2.530456,2.642625,2.531873,2.209744,1.824913,1.178282,2.475291,2.447963,2.363271,2.405689,2.113138,2.012763,2.028284,1.827189,1.672311,1.377583,2.446027,2.488864,2.432317,2.459523,2.289859,2.352928,2.264654,1.903050,1.600989,1.394266,2.260923,2.517055,2.401499,2.472320,2.518223,2.270951,2.318835,1.794819,1.611781,1.433522,2.678893,2.578024,2.271511,2.478553,2.212458,2.216511,2.179394,1.992903,1.704615,1.573699,2.737467,2.934982,2.683294,2.827171,2.485789,2.238865,2.326634,2.055739,1.700964,1.513644,3.107337,3.010091,2.549864,2.884436,2.430515,2.356440,2.355516,2.139087,2.012277,1.558231,1.703731,1.996330,1.992042,1.986492,2.536414,2.411256,2.393070,2.109481,1.768584,1.317673,2.079196,2.005488,1.976313,2.018222,2.041665,2.221732,2.119890,1.966910,1.534261,1.281825,1
