@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute state {1,2}

@data
0.000000000000,0.000478135393,0.092747718096,0.906774163246,0.900000,0.568174,2
0.000000000000,0.000016569054,0.000948032772,0.999035418034,0.900000,0.712249,2
0.000000000000,0.000000000000,0.000464860961,0.999535143375,0.900000,0.692537,2
0.000000000000,0.000000000000,0.084486886859,0.915513098240,0.900000,0.488933,2
0.000000000000,0.001184862922,0.741172969341,0.257642149925,0.600000,0.217895,2
0.000000000000,0.257228583097,0.742733716965,0.000037717800,0.600000,0.167728,2
0.000000000000,0.177881121635,0.692866981030,0.129251927137,0.600000,0.394531,2
0.000000000000,0.000000000035,0.044222585857,0.955777406693,0.900000,0.269069,2
0.000000000000,0.000000000039,0.617260456085,0.382739514112,0.600000,0.391203,2
0.000000000000,0.057059720159,0.122068986297,0.820871293545,0.900000,0.330726,1
0.000000000000,0.000000000000,0.003741367953,0.996258616447,0.900000,0.494216,1
0.000000000000,0.000000000000,0.114240221679,0.885759770870,0.900000,0.587834,1
0.000000000000,0.000000000001,0.054814167321,0.945185840130,0.900000,0.306904,1
0.000000000000,0.000000000000,0.061068721116,0.938931286335,0.900000,0.626707,1
0.000000000000,0.000000000057,0.135441645980,0.864558339119,0.900000,0.451308,1
0.000000000000,0.000007544672,0.002715037204,0.997277438641,0.900000,0.444152,1
0.000000000000,0.000000000000,0.010111370124,0.989888608456,0.900000,0.204327,1
0.000000000000,0.000000000000,0.005600300618,0.994399726391,0.900000,0.573317,1
0.000000000000,0.000000000000,0.016288962215,0.983711063862,0.900000,0.391014,1
0.000000000000,0.000162273151,0.023401524872,0.976436197758,0.900000,0.568366,1
0.000000000000,0.000217602414,0.118768647313,0.881013751030,0.900000,0.516584,1
0.000000000000,0.000000000004,0.002530265134,0.997469723225,0.900000,0.520499,1
0.000000000000,0.000000018189,0.017254794016,0.982745170593,0.900000,0.195988,1
0.000000000000,0.000000000893,0.148237228394,0.851762771606,0.900000,0.282205,1
0.000000000000,0.000000000024,0.000698784832,0.999301195145,0.900000,0.698593,1
0.000000000000,0.013634426519,0.416687875986,0.569677710533,0.900000,0.428548,1
0.000000000000,0.001032514265,0.957671225071,0.041296236217,0.600000,0.441906,1
0.000000000000,0.000000000000,0.846433222294,0.153566807508,0.600000,0.440419,1
0.000000000000,0.000001506966,0.106375031173,0.893623471260,0.900000,0.613374,1
0.000000000000,0.000000000000,0.075005844235,0.924994170666,0.900000,0.478158,1
0.000000000000,0.000000000000,0.088867887855,0.911132097244,0.900000,0.334704,1
0.000000000000,0.000000000000,0.049996156245,0.950003862381,0.900000,0.521140,1
0.000000000000,0.000000000000,0.114532388747,0.885467588902,0.900000,0.456428,1
0.000000000000,0.000000000106,0.022198805586,0.977801203728,0.900000,0.448798,1
0.000000000000,0.000000000000,0.006732847542,0.993267178535,0.900000,0.418947,1
0.000000000000,0.000000000910,0.062271367759,0.937728643417,0.900000,0.269155,1
0.000000000000,0.000000000003,0.066179871559,0.933820128441,0.900000,0.378178,1
0.000000000000,0.000000000000,0.004219954368,0.995780050755,0.900000,0.302862,1
0.000000000000,0.000000000000,0.291853040457,0.708146929741,0.900000,0.497157,1
0.000000000000,0.000000000000,0.688315391541,0.311684638262,0.600000,0.633205,1
0.000000000000,0.000000000000,0.140780329704,0.859219670296,0.900000,0.307845,1
0.000000000000,0.000000004966,0.039921391755,0.960078597069,0.900000,0.288440,1
0.000000000000,0.000000000001,0.170107215643,0.829892754555,0.900000,0.296801,1
0.000000000000,0.000000000000,0.015219386667,0.984780609608,0.900000,0.313429,1
0.000000000000,0.000000000000,0.129222348332,0.870777666569,0.900000,0.322003,1
0.000000000000,0.000000000000,0.089145340025,0.910854637623,0.900000,0.378913,1
0.000000000000,0.000000000001,0.060082390904,0.939917623997,0.900000,0.753634,1
0.000000000000,0.000000000000,0.132026627660,0.867973387241,0.900000,0.596146,1
0.000000000000,0.000002389344,0.044240042567,0.955757558346,0.900000,0.348127,1
0.000000000000,0.000000006467,0.025033403188,0.974966585636,0.900000,0.549997,1
0.000000000000,0.000985186431,0.472850769758,0.526164054871,0.900000,0.509379,1
0.000000000000,0.000000060659,0.026104316115,0.973895609379,0.900000,0.376007,1
0.000000000000,0.000000000000,0.000008186923,0.999991834164,0.900000,0.342823,1
0.000000000000,0.000000000000,0.009402794763,0.990597188473,0.900000,0.385125,1
0.000000000000,0.000000000000,0.160119876266,0.839880108833,0.900000,0.391958,1
0.000000000000,0.000000000000,0.249484866858,0.750515162945,0.900000,0.416617,1
0.000000000000,0.000000000000,0.111283652484,0.888716340065,0.900000,0.353850,1
0.000000000000,0.000000000000,0.000117157069,0.999882817268,0.900000,0.325842,1
0.000000000000,0.000000086309,0.102722533047,0.897277355194,0.900000,0.358499,1
0.000000000000,0.000000000005,0.642036080360,0.357963919640,0.600000,0.258850,1
0.000000000000,0.000000000000,0.183909937739,0.816090047359,0.900000,0.202475,1
0.000000000000,0.000000000000,0.974991679192,0.025008311495,0.600000,0.484446,1
0.000000000000,0.000000000000,0.260542690754,0.739457309246,0.900000,0.173156,1
0.000000000000,0.000000043773,0.880540966988,0.119458965957,0.600000,0.556001,1
0.000000000000,0.000000000000,0.146360993385,0.853639006615,0.900000,0.261819,1
0.000000000000,0.000000000000,0.015337927267,0.984662055969,0.900000,0.384826,1
0.000000000000,0.000012735160,0.711935520172,0.288051754236,0.600000,0.630340,1
0.000000000000,0.000000000397,0.968830347061,0.031169624999,0.600000,0.548917,1
0.000000000000,0.000000001729,0.351477712393,0.648522257805,0.900000,0.204015,1
0.000000000000,0.000000000000,0.275672674179,0.724327325821,0.900000,0.212392,1
0.000000000000,0.000000000000,0.031279403716,0.968720614910,0.900000,0.265065,1
0.000000000000,0.000000000000,0.069592751563,0.930407226086,0.900000,0.366463,1
0.000000000000,0.000000000000,0.140359312296,0.859640657902,0.900000,0.570749,1
0.000000000000,0.000000000000,0.013063428923,0.986936569214,0.900000,0.596734,1
0.000000000000,0.000000000000,0.000063795873,0.999936223030,0.900000,0.642569,1
0.000000000000,0.000000000000,0.001399723697,0.998600304127,0.900000,0.567140,1
0.000000000000,0.000000027744,0.130513921380,0.869486033916,0.900000,0.622526,1
0.000000000000,0.000003050543,0.669551372528,0.330445587635,0.600000,0.660019,1
0.000000000000,0.000000000000,0.026202211156,0.973797798157,0.900000,0.426180,1
0.000000000000,0.000000000338,0.034325659275,0.965674340725,0.900000,0.290902,1
0.000000000000,0.000020761945,0.128165781498,0.871813476086,0.900000,0.320800,1
0.000000000000,0.000000000000,0.716945707798,0.283054262400,0.600000,0.304227,1
0.000000000000,0.000537341810,0.927970647812,0.071492038667,0.600000,0.651326,1
0.000000000000,0.000060654955,0.065398156643,0.934541165829,0.900000,0.578922,1
0.000000000000,0.941801011562,0.000007924899,0.058191087097,0.300000,0.806385,2
0.000000000000,0.000000000000,0.001488633105,0.998511373997,0.900000,0.903277,2
0.000000000000,0.001399833825,0.000032369990,0.998567819595,0.900000,0.638804,2
0.000000000000,0.008002751507,0.000000003597,0.991997241974,0.900000,0.408364,2
0.000000000000,0.000003925760,0.000051437823,0.999944627285,0.900000,0.725096,2
0.000000000000,0.091040492058,0.000264205039,0.908695280552,0.900000,0.603331,2
0.000000000000,0.000000487659,0.000208904486,0.999790608883,0.900000,0.639073,2
0.000000000000,0.003903211094,0.232244744897,0.763852059841,0.900000,0.636792,2
0.000000000000,0.000001744315,0.004136528354,0.995861709118,0.900000,0.779421,2
0.000000000000,0.000000087982,0.029989115894,0.970010817051,0.900000,0.511214,2
0.000000000000,0.000009407665,0.319025605917,0.680965006351,0.900000,0.432567,2
0.000000000000,0.000002027460,0.000346061861,0.999651908875,0.900000,0.529947,2
0.000000000000,0.000042832107,0.001528091030,0.998429059982,0.900000,0.756859,2
0.000000000000,0.000002654251,0.015301999636,0.984695374966,0.900000,0.562198,2
0.000000000000,0.000000000023,0.021585388109,0.978414595127,0.900000,0.402698,2
0.000000000000,0.000002080744,0.008328875527,0.991669058800,0.900000,0.616704,2
0.000000000000,0.000073776253,0.007098199800,0.992828011513,0.900000,0.750348,2
0.000000000000,0.000000000105,0.395933657885,0.604066371918,0.900000,0.553019,2
0.000000000000,0.000000020935,0.658512473106,0.341487526894,0.600000,0.585794,2
0.000000000000,0.000000015193,0.006252057385,0.993747949600,0.900000,0.552586,2
0.000000000000,0.000000000000,0.054113972932,0.945886015892,0.900000,0.547614,2
0.000000000000,0.000000000321,0.835394084454,0.164605885744,0.600000,0.735470,2
0.000000000000,0.000000036751,0.188164114952,0.811835825443,0.900000,0.402223,2
0.000000000000,0.000000361831,0.008807586506,0.991192042828,0.900000,0.568178,2
0.000000000000,0.000000000000,0.002782528056,0.997217476368,0.900000,0.382815,2
0.000000000000,0.000000000029,0.393123477697,0.606876492500,0.900000,0.698372,2
0.000000000000,0.000171268053,0.006087140180,0.993741571903,0.900000,0.324115,2
0.000000000000,0.002152104629,0.370974332094,0.626873552799,0.900000,0.323058,2
0.000000000000,0.000000000000,0.000574794423,0.999425232410,0.900000,0.679362,2
0.000000000000,0.000000000000,0.000077532757,0.999922454357,0.900000,0.864431,2
0.000000000000,0.000006829770,0.297246336937,0.702746868134,0.900000,0.421684,2
0.000000000000,0.000001691236,0.813000202179,0.186998128891,0.600000,0.583070,2
0.000000000000,0.000000000000,0.012426560745,0.987573444843,0.900000,0.250201,2
0.000000000000,0.000000000000,0.159074574709,0.840925455093,0.900000,0.348835,2
0.000000000000,0.000000002256,0.382846802473,0.617153227329,0.900000,0.720947,2
0.000000000000,0.000000044636,0.225151002407,0.774848937988,0.900000,0.500177,2
0.000000000000,0.000000000000,0.603466570377,0.396533399820,0.600000,0.665684,2
0.000000000000,0.000000000000,0.107707493007,0.892292499542,0.900000,0.613057,2
0.000000000000,0.000000001598,0.034996964037,0.965003013611,0.900000,0.518589,2
0.000000000000,0.000000000000,0.021678822115,0.978321194649,0.900000,0.603206,2
0.000000000000,0.000000000000,0.002912159543,0.997087836266,0.900000,0.580266,2
0.000000000000,0.000000000000,0.267403662205,0.732596337795,0.900000,0.564238,2
0.000000000000,0.000000000000,0.385832935572,0.614167034626,0.900000,0.432169,2
0.000000000000,0.000000000000,0.437662452459,0.562337577343,0.900000,0.497866,2
0.000000000000,0.000000000000,0.002586741000,0.997413277626,0.900000,0.348585,2
0.000000000000,0.170105636120,0.806514501572,0.023379877210,0.600000,0.442949,2
0.000000000000,0.019794870168,0.485433697701,0.494771450758,0.900000,0.601946,2
0.000000000000,0.000000000096,0.892182290554,0.107817694545,0.600000,0.759754,2
0.000000000000,0.000000000284,0.289851218462,0.710148811340,0.900000,0.445943,2
0.000000000000,0.000000000000,0.257251620293,0.742748379707,0.900000,0.348774,2
0.000000000000,0.000000000000,0.055532045662,0.944467961788,0.900000,0.551423,2
0.000000000000,0.000000000000,0.677095532417,0.322904497385,0.600000,0.652997,2
0.000000000000,0.000407766231,0.134586840868,0.865005373955,0.900000,0.293604,2
0.000000000000,0.051521368325,0.818782031536,0.129696637392,0.600000,0.416085,2
0.000000000000,0.000000000245,0.001431429293,0.998568594456,0.900000,0.541624,2
0.000000000000,0.000000000011,0.100070253015,0.899929761887,0.900000,0.557897,2
0.000000000000,0.000000000017,0.010646877810,0.989353120327,0.900000,0.327962,2
0.000000000000,0.000000021185,0.555900454521,0.444099545479,0.600000,0.669962,2
0.000000000000,0.000000000000,0.443341225386,0.556658744812,0.900000,0.580493,2
0.000000000000,0.000000000000,0.257617503405,0.742382526398,0.900000,0.619813,2
0.000000000000,0.000987787498,0.686668872833,0.312343329191,0.600000,0.557236,2
0.000000000000,0.000000521564,0.152563646436,0.847435832024,0.900000,0.267913,2
0.000000000000,0.000000000000,0.002303062472,0.997696936131,0.900000,0.436512,2
0.000000000000,0.000000000000,0.816980957985,0.183019027114,0.600000,0.531110,2
0.000000000000,0.001151693985,0.247310742736,0.751537561417,0.900000,0.435080,2
0.000000000000,0.000002177429,0.045977443457,0.954020380974,0.900000,0.685245,2
0.000000000000,0.000000000005,0.004763983190,0.995236039162,0.900000,0.565700,2
0.000000000000,0.000001483505,0.037021633238,0.962976872921,0.900000,0.165985,2
0.000000000000,0.000003899543,0.000406751089,0.999589323997,0.900000,0.282321,2
0.000000000000,0.000000018759,0.008375208825,0.991624772549,0.900000,0.368190,2
0.000000000000,0.000622921681,0.457193046808,0.542184054852,0.900000,0.552526,2
0.000000000000,0.000000019632,0.034039888531,0.965960085392,0.900000,0.588734,2
0.000000000000,0.000000000000,0.061331842095,0.938668131828,0.900000,0.438508,2
0.000000000000,0.000000925415,0.127317458391,0.872681617737,0.900000,0.488975,2
0.000000000000,0.000176781978,0.997412621975,0.002410593210,0.600000,0.570016,2
0.000000000000,0.003870539134,0.157992660999,0.838136792183,0.900000,0.383314,2
0.000000000000,0.000008101577,0.026476938277,0.973514974117,0.900000,0.488972,2
0.000000000000,0.000051678810,0.060934983194,0.939013361931,0.900000,0.565302,2
0.000000000000,0.000000002580,0.472668051720,0.527331948280,0.900000,0.256830,2
0.000000000000,0.000000166672,0.030079133809,0.969920694828,0.900000,0.374483,2
0.000000000000,0.000000000957,0.057856343687,0.942143678665,0.900000,0.517343,2
0.000000000000,0.000000000268,0.051618549973,0.948381423950,0.900000,0.160840,2
0.000000000000,0.000323308486,0.002121537691,0.997555136681,0.900000,0.211960,2
0.000000000000,0.000000019619,0.012668936513,0.987331032753,0.900000,0.187361,2
0.000000000000,0.000024283667,0.158823117614,0.841152608395,0.900000,0.318275,2
0.000000000000,0.000000000000,0.003083268879,0.996916711330,0.900000,0.685911,2
0.000000000000,0.000000000000,0.003817042103,0.996182978153,0.900000,0.539587,2
0.000000000000,0.000000000000,0.168117642403,0.831882357597,0.900000,0.543793,2
0.000000000000,0.000000000000,0.252925187349,0.747074842453,0.900000,0.697623,2
0.000000000000,0.000000972309,0.003691065125,0.996307969093,0.900000,0.631005,2
0.000000000000,0.000000000470,0.002462768927,0.997537255287,0.900000,0.493623,2
0.000000000000,0.000000000000,0.847769081593,0.152230933309,0.600000,0.617055,2
0.000000000000,0.000000000000,0.099670365453,0.900329649448,0.900000,0.533106,2
0.000000000000,0.000000000000,0.026778131723,0.973221838474,0.900000,0.768991,2
0.000000000000,0.000000000000,0.105995640159,0.894004344940,0.900000,0.804811,2
0.000000000000,0.000000000000,0.002013727324,0.997986257076,0.900000,0.671789,2
0.000000000000,0.000000000000,0.053187847137,0.946812152863,0.900000,0.624642,2
0.000000000000,0.000000000000,0.289043784142,0.710956215858,0.900000,0.436660,2
0.000000000000,0.000000000000,0.359830558300,0.640169441700,0.900000,0.499070,2
0.000000000000,0.000000022928,0.116710320115,0.883289635181,0.900000,0.593546,2
0.000000000000,0.000000350283,0.573097586632,0.426902055740,0.600000,0.728701,2
0.000000000000,0.000000000752,0.101463899016,0.898536086082,0.900000,0.473017,2
0.000000000000,0.000000000061,0.150591433048,0.849408566952,0.900000,0.397120,2
0.000000000000,0.000000000000,0.011494960636,0.988505065441,0.900000,0.579849,2
0.000000000000,0.000000000000,0.319575458765,0.680424571037,0.900000,0.656375,2
0.000000000000,0.000000000000,0.093606859446,0.906393170357,0.900000,0.412690,2
0.000000000000,0.000000068591,0.430347055197,0.569652855396,0.900000,0.577810,2
0.000000000000,0.000081002632,0.066542387009,0.933376610279,0.900000,0.507346,2
0.000000000000,0.008256978355,0.764828026295,0.226915001869,0.600000,0.562731,2
0.000000000000,0.000000000595,0.381514430046,0.618485569954,0.900000,0.672611,2
0.000000000000,0.000000000000,0.317632347345,0.682367682457,0.900000,0.667962,2
0.000000000000,0.000000000006,0.134112164378,0.865887820721,0.900000,0.659407,2
0.000000000000,0.000000000000,0.017913440242,0.982086539268,0.900000,0.601627,2
0.000000000000,0.000000000000,0.024957472458,0.975042521954,0.900000,0.606185,2
0.000000000000,0.000000138714,0.500214040279,0.499785840511,0.600000,0.463478,2
0.000000000000,0.000000000004,0.883652448654,0.116347551346,0.600000,0.654243,2
0.000000000000,0.000000000000,0.027296755463,0.972703218460,0.900000,0.696153,2
0.000000000000,0.000000000064,0.057738404721,0.942261576653,0.900000,0.438711,2
0.000000000000,0.000183634067,0.560349702835,0.439466655254,0.600000,0.337413,2
0.000000000000,0.000000170153,0.412643194199,0.587356626987,0.900000,0.246862,2
0.000000000000,0.000000000000,0.187203928828,0.812796056271,0.900000,0.265211,2
0.000000000000,0.000000000032,0.086059734225,0.913940250874,0.900000,0.509603,2
0.000000000000,0.000000000375,0.277861148119,0.722138881683,0.900000,0.456588,2
0.000000000000,0.000000000001,0.427427560091,0.572572410107,0.900000,0.541605,2
0.000000000000,0.000000000000,0.503107249737,0.496892720461,0.600000,0.497065,2
0.000000000000,0.000000000001,0.699025094509,0.300974905491,0.600000,0.702794,2
0.000000000000,0.000000000000,0.016335712746,0.983664274216,0.900000,0.602245,2
0.000000000000,0.000014248397,0.000416840601,0.999568939209,0.900000,0.651868,2
0.000000000000,0.000017430126,0.087182924151,0.912799656391,0.900000,0.664464,2
0.000000000000,0.000000000018,0.266905933619,0.733094096184,0.900000,0.325398,2
0.000000000000,0.000000027189,0.088796295226,0.911203682423,0.900000,0.357577,2
0.000000000000,0.000000000478,0.237298265100,0.762701749802,0.900000,0.350385,2
0.000000000000,0.000000000000,0.503859937191,0.496140092611,0.600000,0.572827,2
0.000000000000,0.000000000038,0.151911273599,0.848088741302,0.900000,0.462361,2
0.000000000000,0.000000000000,0.000219525784,0.999780476093,0.900000,0.459984,2
0.000000000000,0.000000000000,0.289285868406,0.710714161396,0.900000,0.635211,2
0.000000000000,0.000000000000,0.028847023845,0.971152961254,0.900000,0.745224,2
0.000000000000,0.000000000000,0.269232898951,0.730767071247,0.900000,0.531677,2
0.000000000000,0.000000003085,0.051563113928,0.948436856270,0.900000,0.331389,2
0.000000000000,0.000000000000,0.745085656643,0.254914343357,0.600000,0.426759,2
0.000000000000,0.000000000000,0.008013250306,0.991986751556,0.900000,0.516527,2
0.000000000000,0.000000064197,0.535184442997,0.464815527201,0.600000,0.702042,2
0.000000000000,0.000000000000,0.000196283043,0.999803721905,0.900000,0.507810,2
0.000000000000,0.000000000000,0.000407937710,0.999592065811,0.900000,0.624667,2
0.000000000000,0.000000000000,0.004373700824,0.995626270771,0.900000,0.762171,2
0.000000000000,0.000000000000,0.059485416859,0.940514564514,0.900000,0.487522,2
0.000000000000,0.000000249916,0.005741795991,0.994257926941,0.900000,0.659064,2
0.000000000000,0.000000000043,0.005838149693,0.994161844254,0.900000,0.766060,2
0.000000000000,0.000000000000,0.101697720587,0.898302257061,0.900000,0.591111,2
0.000000000000,0.000000000009,0.189191862941,0.810808122158,0.900000,0.576250,2
0.000000000000,0.000000000002,0.076881170273,0.923118829727,0.900000,0.299793,1
0.000000000000,0.000977825723,0.031362432986,0.967659711838,0.900000,0.444259,1
0.000000000000,0.000000000000,0.267972737551,0.732027232647,0.900000,0.590021,1
0.000000000000,0.000000000000,0.012430110015,0.987569868565,0.900000,0.486983,1
0.000000000000,0.000441142591,0.023675680161,0.975883185863,0.900000,0.606693,1
0.000000000000,0.000024718351,0.015226087533,0.984749197960,0.900000,0.485072,1
0.000000000000,0.000000072456,0.098009660840,0.901990294456,0.900000,0.253128,1
0.000000000000,0.000000000000,0.006611548830,0.993388473988,0.900000,0.490746,1
0.000000000000,0.000000000000,0.006907137111,0.993092834949,0.900000,0.450771,1
0.000000000000,0.000000000000,0.000619478582,0.999380528927,0.900000,0.646420,1
0.000000000000,0.010957063176,0.002285314025,0.986757636070,0.900000,0.633491,1
0.000000000000,0.000255460996,0.021070094779,0.978674471378,0.900000,0.432704,1
0.000000000000,0.000000000000,0.009058080614,0.990941941738,0.900000,0.498396,1
0.000000000000,0.003988837823,0.018475860357,0.977535307407,0.900000,0.539125,1
0.000000000000,0.001687914948,0.427290916443,0.571021139622,0.900000,0.318818,1
0.000000000000,0.000000319847,0.542553961277,0.457445710897,0.600000,0.390327,1
0.000000000000,0.000000000039,0.007058355026,0.992941617966,0.900000,0.639943,1
0.000000000000,0.000000000000,0.042016945779,0.957983076572,0.900000,0.578190,1
0.000000000000,0.000000000000,0.000134628412,0.999865353107,0.900000,0.414526,1
0.000000000000,0.000000000000,0.013350469060,0.986649513245,0.900000,0.556476,1
0.000000000000,0.000000003286,0.167954698205,0.832045316696,0.900000,0.558722,1
0.000000000000,0.000000171046,0.457790255547,0.542209565639,0.900000,0.667357,1
0.000000000000,0.000004892365,0.619891941547,0.380103141069,0.600000,0.481754,1
0.000000000000,0.000000245844,0.938921272755,0.061078496277,0.600000,0.411692,1
0.000000000000,0.001076912624,0.167891606688,0.831031501293,0.900000,0.348397,1
0.000000000000,0.000291927106,0.038052275777,0.961655795574,0.900000,0.568075,1
0.000000000000,0.000000000000,0.019291417673,0.980708599091,0.900000,0.371243,1
0.000000000000,0.000006525323,0.144091442227,0.855902016163,0.900000,0.504256,1
0.000000000000,0.000000000000,0.000454083463,0.999545931816,0.900000,0.603050,1
0.000000000000,0.000000000000,0.000571152312,0.999428868294,0.900000,0.721368,1
0.000000000000,0.000000013337,0.000406660460,0.999593317509,0.900000,0.744092,1
0.000000000000,0.003155927872,0.093238100410,0.903605997562,0.900000,0.599922,1
0.000000000000,0.000000000000,0.075531899929,0.924468100071,0.900000,0.509074,1
0.000000000000,0.000000000193,0.327978432178,0.672021567822,0.900000,0.648085,1
0.000000000000,0.000000000000,0.006430722773,0.993569254875,0.900000,0.704381,1
0.000000000000,0.000000000000,0.707936465740,0.292063534260,0.600000,0.841026,1
0.000000000000,0.000000000000,0.050576575100,0.949423432350,0.900000,0.493794,1
0.000000000000,0.000000000006,0.013165811077,0.986834168434,0.900000,0.383977,1
0.000000000000,0.000855546445,0.016272919253,0.982871532440,0.900000,0.601409,1
0.000000000000,0.001864058431,0.106877505779,0.891258418560,0.900000,0.298206,1
0.000000000000,0.000000001887,0.118432588875,0.881567418575,0.900000,0.359703,1
0.000000000000,0.000000000000,0.072395391762,0.927604615688,0.900000,0.161591,1
0.000000000000,0.000000000000,0.051117405295,0.948882579803,0.900000,0.491462,1
0.000000000000,0.000010444586,0.488338828087,0.511650741100,0.900000,0.323777,1
0.000000000000,0.003121863818,0.088260985911,0.908617138863,0.900000,0.393640,1
