@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute state {1,2}

@data
0.000535089581,0.002055330435,0.572583138943,0.424826413393,0.600000,0.871920,0.845123,0.858521,1
0.000033992110,0.080806352198,0.669192194939,0.249967485666,0.600000,0.815739,0.790933,0.803336,1
0.000036800091,0.006456582807,0.886833548546,0.106673069298,0.600000,0.859806,0.734008,0.796907,1
0.001087370678,0.001501223771,0.519748210907,0.477663189173,0.600000,0.775068,0.580026,0.677547,1
0.126878246665,0.000006912011,0.009254653007,0.863860189915,0.900000,0.614993,0.595229,0.605111,1
0.002980207326,0.225161358714,0.771065175533,0.000793251907,0.600000,0.317350,0.523628,0.420489,1
0.000111353816,0.000139735552,0.000105699852,0.999643206596,0.900000,0.504974,0.577576,0.541275,1
0.159960940480,0.000000000227,0.540638208389,0.299400895834,0.600000,0.915754,0.895280,0.905517,1
0.006495797075,0.000011149734,0.567256033421,0.426237016916,0.600000,0.836360,0.670546,0.753453,1
0.017084861174,0.000053811200,0.553996860981,0.428864479065,0.600000,0.594583,0.563233,0.578908,1
0.000098598815,0.000000920680,0.995188713074,0.004711765796,0.600000,0.584688,0.593839,0.589263,1
0.001054697554,0.171925455332,0.399444609880,0.427575230598,0.900000,0.543736,0.627377,0.585556,1
0.002512419829,0.003963051829,0.172987312078,0.820537209511,0.900000,0.459557,0.366969,0.413263,1
0.001088406541,0.000260886882,0.851785898209,0.146864801645,0.600000,0.712798,0.656063,0.684430,1
0.001426231698,0.001325854333,0.038887865841,0.958360075951,0.900000,0.518488,0.445905,0.482196,1
0.321312278509,0.639140844345,0.005398420151,0.034148424864,0.300000,0.617718,0.574108,0.595913,1
0.009161800146,0.925050616264,0.048372462392,0.017415126786,0.300000,0.737953,0.755296,0.746624,1
0.000106748455,0.000000715904,0.798165500164,0.201727017760,0.600000,0.756424,0.727007,0.741716,1
0.000030315588,0.000267276046,0.599647462368,0.400054961443,0.600000,0.727775,0.782837,0.755306,1
0.000723193865,0.000000400265,0.980750322342,0.018526075408,0.600000,0.854262,0.834918,0.844590,1
0.000009804457,0.000000000139,0.188580498099,0.811409711838,0.900000,0.714462,0.682634,0.698548,1
0.000006919992,0.000000807186,0.355823278427,0.644168972969,0.900000,0.783551,0.721265,0.752408,1
0.000468636572,0.021640628576,0.088763102889,0.889127612114,0.900000,0.413541,0.444800,0.429170,1
0.009874505922,0.001021445147,0.285104095936,0.703999936581,0.900000,0.546063,0.656079,0.601071,1
0.098827652633,0.000004739485,0.267089813948,0.634077787399,0.900000,0.635131,0.742756,0.688944,1
0.049440354109,0.000321399479,0.191623002291,0.758615255356,0.900000,0.693146,0.747953,0.720550,1
0.213586598635,0.003475499805,0.527674078941,0.255263835192,0.600000,0.799423,0.765014,0.782218,1
0.021643055603,0.000000002780,0.028825031593,0.949531912804,0.900000,0.361343,0.450833,0.406088,1
0.000093183058,0.000087807886,0.322693496943,0.677125513554,0.900000,0.751950,0.703203,0.727576,1
0.002608735813,0.000137502502,0.455527991056,0.541725754738,0.900000,0.756310,0.740956,0.748633,1
0.000172100510,0.029674062505,0.871810615063,0.098343223333,0.600000,0.735346,0.659716,0.697531,1
0.398600071669,0.000000028745,0.535270631313,0.066129274666,0.600000,0.598313,0.740183,0.669248,1
0.103745527565,0.006102367304,0.757357954979,0.132794141769,0.600000,0.678739,0.667990,0.673364,1
0.009595000185,0.004400823731,0.748887896538,0.237116277218,0.600000,0.586676,0.613600,0.600138,1
0.000009998108,0.998503029346,0.001478223014,0.000008772500,0.300000,0.640920,0.666555,0.653737,1
0.004369745497,0.994927823544,0.000470371102,0.000232043298,0.300000,0.777971,0.825910,0.801941,1
0.001340303803,0.021171044558,0.647159039974,0.330329596996,0.600000,0.695443,0.615840,0.655641,1
0.001101222471,0.000028172630,0.453610837460,0.545259773731,0.900000,0.707703,0.524721,0.616212,1
0.000003742520,0.122972197831,0.839198887348,0.037825178355,0.600000,0.938855,0.911274,0.925064,1
0.000013181006,0.080620177090,0.650503456593,0.268863201141,0.600000,0.781554,0.776317,0.778935,1
0.006623571739,0.000088629800,0.126394867897,0.866892933846,0.900000,0.547532,0.606619,0.577075,1
0.000400366844,0.000006097945,0.080603994429,0.918989539146,0.900000,0.594705,0.507353,0.551029,1
0.001426185598,0.000147280298,0.406093567610,0.592332959175,0.900000,0.635556,0.532780,0.584168,1
0.000515263760,0.025612523779,0.724816083908,0.249056100845,0.600000,0.654742,0.667527,0.661134,1
0.000316048245,0.013262586668,0.054998584092,0.931422770023,0.900000,0.468662,0.393141,0.430902,1
0.002412958769,0.053968977183,0.156248852611,0.787369191647,0.900000,0.478357,0.379104,0.428730,1
0.000026543210,0.036944381893,0.249994322658,0.713034749031,0.900000,0.729813,0.747669,0.738741,1
0.000011519365,0.000212592291,0.023770678788,0.976005196571,0.900000,0.797777,0.718357,0.758067,1
0.000024424005,0.000000000100,0.571957170963,0.428018420935,0.600000,0.660003,0.605958,0.632981,1
0.000388955697,0.005664382596,0.885197877884,0.108748808503,0.600000,0.735012,0.642446,0.688729,1
0.000733443128,0.000275707396,0.977019071579,0.021971782669,0.600000,0.634272,0.588024,0.611148,1
0.000371362665,0.000506740937,0.999091565609,0.000030347837,0.600000,0.827494,0.764400,0.795947,1
0.000754829845,0.029801145196,0.941104888916,0.028339156881,0.600000,0.927645,0.851355,0.889500,1
0.015344323590,0.000014279464,0.794532001019,0.190109387040,0.600000,0.856874,0.763785,0.810330,1
0.000067699439,0.000012814226,0.980956614017,0.018962850794,0.600000,0.768207,0.639197,0.703702,1
0.003772128141,0.029434518889,0.513837933540,0.452955394983,0.600000,0.752080,0.708537,0.730308,1
0.000132779169,0.000684251892,0.108726888895,0.890456080437,0.900000,0.730823,0.698309,0.714566,1
0.003368336242,0.004496255890,0.009126735851,0.983008682728,0.900000,0.582247,0.434139,0.508193,1
0.000038091024,0.001318539027,0.072944015265,0.925699353218,0.900000,0.759809,0.593027,0.676418,1
0.000146477425,0.894192397594,0.047117695212,0.058543447405,0.300000,0.871649,0.851802,0.861726,1
0.007379996590,0.992037892342,0.000582107517,0.000000027501,0.300000,0.568820,0.529497,0.549158,1
0.335866987705,0.029407672584,0.634712100029,0.000013234045,0.600000,0.446523,0.365416,0.405970,1
0.018869793043,0.024792537093,0.062236521393,0.894101142883,0.900000,0.615922,0.498665,0.557294,1
0.012736400589,0.003648626385,0.257416278124,0.726198732853,0.900000,0.750988,0.709043,0.730015,1
0.000473798485,0.000049201164,0.188720986247,0.810756027699,0.900000,0.565367,0.528380,0.546873,1
0.000050884661,0.278185933828,0.654655277729,0.067107893527,0.600000,0.662765,0.745754,0.704259,1
0.000149143205,0.685715258121,0.296012371778,0.018123237416,0.300000,0.570562,0.668640,0.619601,1
0.028238100931,0.122129142284,0.341710090637,0.507922649384,0.900000,0.508903,0.474933,0.491918,1
0.000099377896,0.002150673885,0.451650589705,0.546099364758,0.900000,0.706149,0.643563,0.674856,1
0.000120459183,0.002928117290,0.820519924164,0.176431491971,0.600000,0.848231,0.764866,0.806549,1
