@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.287846,2.290284,2.132818,2.250972,2.519017,2.058024,2.299762,1.874112,1.695016,1.193136,2.393495,2.262313,1.960465,2.164288,2.163555,2.249524,2.174030,1.997388,1.789995,1.321880,2.269313,2.108087,1.977315,2.092188,2.496422,2.294576,2.347713,1.932299,1.797857,1.294142,2.169924,2.040948,2.027016,2.072592,2.157162,2.096442,2.075202,1.806690,2.120295,1.930133,2.301905,2.103611,1.631626,1.961801,1.980369,2.069226,2.001788,2.009858,1.919342,1.825119,2.227865,2.113225,2.082108,2.117340,2.056955,2.152306,2.082180,1.935340,2.068030,1.828165,2.485761,2.273932,1.777672,2.103757,2.089128,2.342253,2.220028,2.172512,1.734508,1.240659,2.096571,2.070566,1.883027,2.034517,2.350955,1.980550,2.139432,1.473616,1.569764,1.208004,2.055517,2.206174,2.122732,2.165550,2.205281,1.787307,2.003120,1.733683,1.648206,1.156700,1
2.626701,2.653963,2.259930,2.540897,2.400125,2.155538,2.206055,1.858413,1.738163,1.105601,2.571193,2.610869,2.187388,2.468735,1.843846,1.549067,1.707391,1.569795,1.631233,1.222651,2.635262,2.654459,2.320145,2.566346,2.051818,1.832428,1.933212,1.752760,1.709415,1.212628,2.541017,2.568631,2.084240,2.440590,1.852334,1.838405,1.869164,2.028766,2.057939,1.859898,2.409531,2.399580,2.137143,2.326216,1.901577,1.856285,1.844747,1.731756,1.872447,1.863995,2.670268,2.694348,2.184606,2.549459,1.836069,1.603205,1.731937,1.680630,1.976644,1.744739,2.615719,2.693546,2.365093,2.576530,2.086565,1.587718,1.880588,1.587718,1.624631,1.303152,2.486504,2.522318,2.054981,2.387764,2.158617,1.878990,1.988501,1.760355,1.667403,1.062863,2.377716,2.463691,2.366112,2.457566,2.192169,2.093398,2.049146,1.535909,1.658954,1.108055,1
2.239990,2.355766,2.336894,2.392377,2.178942,2.285242,2.236779,2.021149,1.675736,1.154821,2.200187,2.334621,2.450793,2.409078,2.343370,2.333547,2.350402,2.015244,1.494657,1.225722,2.191994,2.396569,2.455996,2.461251,2.166948,2.277339,2.245736,1.970133,1.540208,1.212771,2.458821,2.542780,2.193783,2.433238,2.397688,2.566008,2.491035,2.393307,1.949583,1.694649,1.814306,2.027257,2.355841,2.251509,2.102697,2.293740,2.229517,2.026697,1.850381,1.822816,2.745300,2.695215,2.310529,2.534872,2.628132,2.453707,2.502808,2.046263,1.880917,1.822655,1.915963,2.066258,2.589219,2.414722,2.357631,2.349134,2.371671,2.096845,1.634642,1.293050,2.274771,2.427013,2.191792,2.368545,2.012199,2.329853,2.229030,2.224389,1.775283,1.172292,2.086066,2.215561,2.371871,2.338096,2.127535,2.248489,2.194311,1.865977,1.530272,1.180936,1
2.117496,2.438688,2.369851,2.351824,2.300196,2.238997,2.275884,2.083656,1.687089,1.126058,2.429988,2.767261,2.544703,2.649061,2.069823,2.239298,2.173822,1.994926,1.575318,1.049732,2.115511,2.565227,2.354758,2.438279,2.132738,2.271385,2.216202,2.065242,1.631647,1.179889,2.665493,2.910064,2.480439,2.739355,2.423485,2.592028,2.508805,2.388071,2.017151,1.822333,1.906927,2.125072,2.308705,2.224019,2.101146,2.221267,2.187456,2.096316,1.938188,1.773097,3.088415,3.286359,2.858246,3.119058,2.702257,2.465813,2.539675,2.073680,1.989437,1.893984,2.024983,1.899999,2.365115,2.209688,2.055462,2.127183,2.120718,2.026661,1.633092,1.287894,2.123175,2.487293,2.113260,2.333033,2.043253,2.362523,2.263211,2.292102,1.813952,1.071537,2.115374,2.394100,2.390461,2.342088,2.169811,2.166980,2.187714,1.918308,1.462622,1.227810,1
2.228642,2.184314,1.896896,2.123121,1.970418,1.919903,1.944188,1.919429,1.668208,1.034280,2.172563,2.303267,2.200259,2.252114,2.219895,1.965164,2.069718,1.719933,1.553755,1.083112,2.100034,2.275290,2.260755,2.263595,2.397103,2.126840,2.213706,1.926474,1.675309,1.212556,2.387091,2.433932,2.145243,2.364778,1.995154,1.891163,1.889326,2.111149,1.996536,1.758745,1.938973,1.991582,1.936819,1.980654,2.016889,1.910045,1.949769,1.740990,1.821735,1.948448,2.551340,2.526557,2.198783,2.435066,2.352295,2.193599,2.195288,1.852579,1.954478,1.733692,2.027782,2.159399,2.007039,2.088377,2.091141,1.979410,2.034805,1.849259,1.549316,1.249507,2.334229,2.276367,1.931029,2.210083,1.729332,1.832490,1.795402,1.973941,1.777561,1.077979,1.842338,1.935904,1.997627,1.982944,2.003409,1.876655,1.948393,1.613556,1.486644,1.065856,1
2.289078,2.376107,2.015780,2.261558,2.150926,2.361022,2.303006,2.530258,2.036403,0.984184,2.331627,2.427896,2.085137,2.309329,2.340098,2.227072,2.302176,2.222350,1.685728,1.117366,2.535021,2.689261,2.482766,2.624570,2.486050,2.212657,2.365703,2.275426,1.789463,1.092778,2.477535,2.498008,1.852799,2.335178,2.067145,2.041299,2.045182,2.433951,2.122731,1.946722,2.505198,2.520926,1.850302,2.367074,2.057713,2.091223,2.108698,2.180203,1.870840,1.836624,2.505951,2.527513,2.038409,2.367914,2.462796,2.056158,2.315046,2.167120,1.930079,1.641525,2.122832,2.163907,1.754879,2.038095,2.184993,2.162574,2.201751,2.114568,1.638633,1.237086,2.300525,2.339014,1.934264,2.221360,2.078128,2.081034,2.025006,2.244740,1.880291,1.072188,2.179416,2.305058,2.033847,2.222610,2.201995,2.182137,2.200669,2.217987,1.796468,1.076726,1
2.053468,2.327214,2.429877,2.391941,2.767271,2.455120,2.564644,2.107158,1.746586,1.124794,2.324481,2.465028,2.673933,2.567782,2.628050,2.656196,2.611206,2.255526,1.786379,1.198363,2.614064,2.624259,2.682425,2.662332,2.691472,2.602300,2.593948,2.196429,1.782731,1.120587,2.326026,2.257682,2.344017,2.338972,2.744349,2.571429,2.608970,2.281363,1.976090,1.825571,2.571912,2.537234,2.347268,2.474952,2.302953,2.381844,2.326964,2.226701,1.846727,1.748452,2.263205,2.431244,2.549817,2.501349,2.797204,2.596164,2.666112,2.262986,2.120066,1.876751,2.366075,2.511904,2.617634,2.542727,2.305461,2.457666,2.364336,2.130874,1.651639,1.343377,2.052336,2.124212,2.496270,2.400602,3.019084,2.750681,2.829057,2.220378,1.644126,1.057429,2.342078,2.418181,2.144456,2.322945,2.465828,2.144018,2.304358,1.896648,1.651437,1.157017,1
2.354850,2.425599,2.456868,2.445314,2.122305,2.150271,2.117271,1.962506,1.494268,1.077691,2.036458,2.587118,2.718896,2.626546,2.270062,1.961726,2.129140,1.733539,1.747824,1.085877,2.355494,2.585571,2.582990,2.579054,1.947499,2.036564,1.972902,1.751602,1.585881,1.030657,2.122557,2.378837,2.410976,2.410287,2.129478,1.878425,2.007868,1.783188,1.758230,1.794204,2.112885,2.352408,2.442212,2.381625,1.715774,2.163346,2.019260,2.006479,1.850218,1.775411,1.851106,2.578539,2.603203,2.563774,2.323345,1.912424,2.146064,1.970510,2.050570,1.830662,1.989862,2.643494,2.747010,2.645194,1.950006,1.896435,1.924088,1.840421,1.720651,1.286401,2.440358,2.487175,2.394172,2.477847,2.107979,2.080615,2.074566,2.009443,1.587770,1.106104,2.268025,2.230464,2.151154,2.203682,2.004266,2.170620,2.100428,1.979308,1.472931,1.125013,1
2.473026,2.517570,2.273235,2.416239,2.001420,2.105940,2.069095,1.848068,1.402161,0.958670,2.310735,2.468113,2.227131,2.354125,1.996023,1.902492,1.961987,1.858990,1.645701,1.235497,2.504205,2.529870,2.225153,2.413079,1.815351,1.958442,1.890188,1.793537,1.687053,1.367213,2.725486,2.714802,1.961833,2.525958,1.889560,1.975245,1.886894,1.898835,1.878535,1.700424,2.464341,2.506388,2.270610,2.389357,1.381535,2.026552,1.877215,1.825677,1.718852,1.917698,2.954378,2.952528,2.512112,2.812746,2.170403,2.152954,2.185258,2.383382,2.069187,1.854616,2.336803,2.657303,2.464410,2.526783,1.717897,1.775227,1.767357,1.825405,1.650459,1.327365,2.488135,2.529921,2.064116,2.373788,1.911108,1.865700,1.872484,1.643636,1.398821,0.894402,2.292250,2.277060,2.192683,2.247619,1.864456,2.173209,2.076591,1.920006,1.405753,1.098956,1
2.149422,2.244899,2.155155,2.216518,2.517986,2.181253,2.359368,1.995294,1.533515,1.042353,1.999478,2.266331,2.412355,2.338395,2.269647,2.343442,2.302569,2.013486,1.600229,1.135030,2.094721,2.350388,2.145066,2.244041,2.196052,2.254153,2.217810,2.052588,1.639603,1.267740,2.493216,2.604751,2.264961,2.458514,2.106235,2.321203,2.216316,2.135727,1.959903,1.800678,2.361203,2.236844,2.012595,2.172409,1.886087,2.091537,2.021848,1.897565,1.643291,1.727202,2.764389,2.809546,2.703070,2.768804,2.394043,2.437334,2.400956,2.309977,1.977480,1.898374,2.415851,2.397216,2.229378,2.351186,2.266840,2.319967,2.291365,2.030996,1.628419,1.167262,2.216312,2.440335,2.106251,2.314148,2.338042,2.329141,2.301288,2.039503,1.612291,1.176094,1.959515,2.134374,2.229498,2.200216,2.141058,2.103631,2.168554,2.017015,1.532516,1.150442,1
