@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.484012,2.635514,2.546299,2.552189,2.052777,2.185497,2.125722,2.111158,1.972940,1.560020,2.101349,2.777336,2.591417,2.615306,2.093251,1.839817,2.005517,1.995652,1.917040,1.387041,2.379786,2.816721,2.665624,2.676896,2.194925,1.767229,2.023884,1.904471,1.969146,1.438845,1.883808,2.684199,2.512868,2.534511,1.844899,1.796020,1.816926,2.000164,1.831866,1.283405,2.174598,2.801376,2.609199,2.651692,2.251234,1.634569,2.042024,1.684480,1.905104,1.494781,1.877054,2.717136,2.566721,2.565241,1.997271,1.984284,2.009695,2.118776,1.915963,1.356349,2.380093,2.890245,2.675291,2.732386,2.437392,1.889624,2.246888,2.000104,1.989525,1.636688,2.073021,2.728229,2.637021,2.623736,1.951201,1.953435,1.946988,1.881680,1.833238,1.388794,2.385824,2.502856,2.319682,2.396515,2.133325,2.049803,2.109972,1.958867,1.836778,1.546116,1
1.562178,1.719181,1.973937,1.852874,2.391541,2.333923,2.361376,1.804567,1.834671,1.475848,1.967590,2.070193,1.930685,2.041536,2.260197,2.135512,2.223729,2.041207,1.925417,1.356693,1.930017,2.051744,2.190315,2.144443,2.540802,2.200306,2.400459,1.838948,1.939595,1.440034,1.648352,1.725392,1.736081,1.763276,2.153405,1.799900,2.018877,1.801468,1.858246,1.242465,1.703194,1.928821,2.032381,1.970816,2.348989,2.224748,2.280969,1.803722,1.849923,1.433933,1.823747,1.991231,1.959863,2.003288,2.175330,1.996272,2.106379,2.040653,1.884964,1.365844,1.858973,1.681456,1.907158,1.782032,2.333548,2.244416,2.286094,2.170910,2.031467,1.600684,1.509992,1.663257,1.721358,1.694030,2.125981,2.172288,2.164940,1.780318,1.799984,1.361825,1.745053,1.959922,2.018058,1.970973,2.451960,2.357792,2.390066,1.851216,1.735659,1.463159,1
2.590880,2.636792,2.436548,2.584682,2.557962,2.212166,2.425902,2.005289,1.946325,1.593660,2.930099,3.062400,2.629753,2.934999,2.465393,2.074900,2.300916,1.913522,1.955769,1.374306,2.933911,3.080591,2.669893,2.943825,2.746767,2.215951,2.538626,1.926252,2.041663,1.428308,2.567807,2.554451,2.369208,2.513634,2.474112,1.828783,2.276605,1.676000,1.806778,1.304886,2.570670,2.763888,2.447588,2.658108,2.516845,2.131284,2.349426,1.773477,1.869979,1.467603,2.764373,2.748548,2.469500,2.675278,2.465786,1.895860,2.269185,1.879161,1.933254,1.307494,2.517782,2.684693,2.484388,2.621597,2.320274,2.042113,2.207074,2.034014,1.948747,1.583827,2.378940,2.552968,2.279459,2.459634,2.378945,1.954861,2.230324,1.804692,1.856022,1.578769,2.480094,2.586166,2.346384,2.502263,2.612263,2.239548,2.453604,1.943873,1.753703,1.390661,1
2.685999,2.755891,2.240269,2.613287,2.227695,2.059372,2.179493,2.076132,1.931603,1.619215,2.983575,2.993800,2.120360,2.800269,2.248295,1.947936,2.129713,1.789164,1.919503,1.533206,3.025555,3.027282,2.070728,2.837616,2.307616,1.769523,2.119582,1.784066,1.969741,1.616160,2.753009,2.764042,2.165246,2.622979,2.361014,1.568814,2.133518,1.677769,1.718036,1.394769,2.539804,2.596630,2.080465,2.454075,2.237222,1.959942,2.134622,1.896793,1.840868,1.574620,2.896363,2.883579,2.280890,2.723574,2.399595,1.719221,2.163904,1.592146,1.823576,1.390019,2.389437,2.517028,2.175402,2.408555,2.171433,2.202971,2.208706,2.171391,2.010533,1.705646,2.648478,2.741872,2.029142,2.581756,2.218985,1.922466,2.107035,1.907342,1.781142,1.605069,2.650487,2.671715,2.134423,2.513662,2.316451,1.941958,2.185138,2.060477,1.882642,1.550692,1
2.043690,2.060664,1.731400,1.952014,2.346336,2.672183,2.590577,2.600380,2.201064,1.813161,2.240353,2.429804,1.692018,2.236572,1.987405,2.371096,2.294883,2.394855,2.155166,1.604644,2.092894,2.275919,1.830449,2.137480,2.162876,2.481483,2.428491,2.485904,2.233821,1.820421,2.017545,2.251946,1.616638,2.086508,1.916918,2.076270,2.075315,2.118560,1.952317,1.592124,2.199599,2.301498,1.651692,2.149725,2.138498,2.472877,2.402308,2.593627,2.138577,1.702939,2.073691,2.372227,1.983717,2.231392,2.014824,2.150749,2.151120,2.178191,2.063516,1.656440,2.388450,2.457261,1.840398,2.286101,2.117772,2.389029,2.328793,2.551951,2.183194,1.670977,2.029183,2.116394,1.770085,2.010311,1.813923,2.264652,2.164373,2.250026,1.950101,1.684747,2.192289,2.157818,1.784454,2.053056,2.370428,2.697313,2.610298,2.704509,2.157982,1.720472,1
2.167536,2.064484,1.920959,2.064428,2.346768,2.369255,2.389160,2.387701,2.133062,1.804340,1.808211,2.328360,2.451038,2.358830,2.200785,2.489484,2.376206,2.502146,2.140698,1.522110,1.946627,2.109759,2.285666,2.191816,2.242085,2.450870,2.396877,2.444999,2.165189,1.705960,1.904385,1.932547,2.088031,2.043336,2.007803,2.091566,2.066375,2.170444,1.918355,1.570569,1.899805,2.187761,2.287288,2.222548,2.310047,2.582012,2.470997,2.620927,2.218926,1.601179,1.955698,2.192510,2.361535,2.302103,2.299019,2.387144,2.330485,2.285598,2.037123,1.656110,2.205881,2.359569,2.421960,2.375689,2.253116,2.469946,2.374175,2.605194,2.164414,1.499518,2.076818,1.876196,1.799528,1.880979,2.069958,2.022214,2.071611,2.224744,1.997853,1.688548,1.366490,1.708016,1.966564,1.865058,2.418025,2.679556,2.579316,2.551531,2.101579,1.697799,1
2.333631,2.215249,2.177513,2.261755,2.463473,2.553617,2.482509,2.109587,1.944344,1.608013,2.146266,2.260379,2.519529,2.371033,2.095072,2.237197,2.168606,2.014208,2.061823,1.593810,2.404584,2.341621,2.385932,2.362990,2.073611,2.261553,2.183236,2.040428,2.244659,1.728368,2.487940,2.477622,2.272039,2.425906,1.942250,2.116527,2.032505,1.988026,2.099351,1.584086,1.762289,2.044424,2.501357,2.309684,2.072954,2.192250,2.148195,1.871046,2.038971,1.677183,2.488146,2.520632,2.416068,2.500280,2.191647,2.337832,2.260902,2.200264,2.076728,1.596849,1.856232,2.159873,2.544316,2.376865,2.147269,2.102513,2.089610,1.913145,2.031303,1.588266,2.390103,2.291253,2.084119,2.251426,2.160400,2.247701,2.179248,1.624824,1.824281,1.553435,1.989845,2.061853,2.373228,2.280698,2.294414,2.441848,2.375471,2.005701,1.944974,1.641098,1
2.275409,2.361605,2.218496,2.339385,2.695734,2.492343,2.545578,2.212688,1.956460,1.450783,2.854531,2.839314,2.604281,2.731001,2.197770,2.379171,2.263192,2.346058,2.281709,1.748113,2.742722,2.769194,2.670194,2.718722,2.026859,2.251067,2.118483,2.261599,2.363560,1.789073,2.621830,2.780368,2.426682,2.666561,1.813395,1.981320,1.890233,2.140648,2.236451,1.770864,2.483870,2.642739,2.482991,2.575198,1.880855,2.084739,1.983288,1.984661,2.101838,1.598090,2.831401,2.958994,2.677643,2.838007,2.094965,2.239649,2.150340,2.409916,2.205726,1.735344,2.511143,2.468808,2.407103,2.451147,2.157351,2.445298,2.301852,2.352713,2.338252,1.827736,2.046341,2.218890,2.158228,2.235406,2.343358,2.093523,2.203652,1.863296,1.852599,1.399119,2.391973,2.500482,2.355982,2.457784,2.276745,2.368787,2.316316,2.122294,1.933735,1.547603,1
2.240144,2.446004,2.036049,2.324254,2.244372,2.435854,2.352477,2.393755,2.011882,1.583070,2.055026,2.604565,2.703084,2.645286,2.396776,2.211513,2.250281,2.045993,2.265068,1.600255,1.971171,2.538417,2.676825,2.594818,2.481023,2.422667,2.368032,2.240373,2.358824,1.660021,2.076674,2.378419,2.292016,2.347180,2.270586,1.990191,2.083020,2.050108,2.112153,1.515031,1.713886,2.173396,2.375712,2.287807,2.359414,2.132642,2.199494,1.936851,1.945249,1.592051,1.851445,2.265267,2.484607,2.410969,2.402792,2.182095,2.255284,2.069532,2.248515,1.560341,1.702836,2.320033,2.599494,2.461759,2.411007,2.093099,2.209518,1.746983,2.060616,1.830803,2.171142,2.496376,2.329371,2.439333,2.294058,2.206038,2.172176,1.870323,1.898287,1.550924,2.016221,2.191957,1.978901,2.134663,2.256064,2.245840,2.240181,2.262722,1.931876,1.556652,1
2.021008,2.139103,1.994132,2.100122,2.227778,2.273941,2.243049,2.194896,1.954275,1.766334,2.044814,2.499950,2.332791,2.411591,2.402183,2.085661,2.226020,1.915081,1.990477,1.771103,2.003397,2.416107,2.382323,2.372864,2.423338,2.295490,2.305070,2.122092,2.011817,1.753939,1.796181,2.265836,2.227445,2.235265,2.183932,1.878399,2.007684,1.819515,1.775327,1.736064,2.217742,2.422390,2.171904,2.320054,2.356593,2.169702,2.231487,2.023210,2.007323,1.858462,1.937990,2.347010,2.304876,2.333656,2.293197,1.950211,2.102732,1.788681,1.853304,1.718775,1.747661,2.221650,2.175844,2.178199,2.358912,1.908013,2.142311,1.618273,1.968447,1.941627,1.798186,2.148077,2.197435,2.193294,2.212315,2.242794,2.212073,1.995624,1.852854,1.713403,2.069686,2.269286,2.086851,2.183139,2.150889,2.151502,2.141887,2.176751,1.926811,1.754501,1
