@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
1.746024,2.490929,2.578734,2.497283,1.987373,2.458380,2.312000,2.047816,1.689624,1.263425,1.922883,2.372770,2.245006,2.303987,2.216356,2.089750,2.203506,2.088222,1.568448,1.271786,2.203455,2.556775,2.432373,2.484008,2.018597,1.966190,2.027628,1.990646,1.596723,1.161823,2.347064,2.659164,2.332626,2.526365,1.811285,1.796566,1.838430,1.889736,1.551846,1.349356,1.776714,2.201571,2.121667,2.173497,2.174523,2.289581,2.258916,2.162573,1.578736,1.069917,2.243474,2.471167,2.111473,2.349403,2.157159,2.172731,2.217780,2.177820,1.721072,1.548131,1.868538,2.132994,2.263549,2.221118,2.277810,2.207397,2.269329,2.224372,1.931022,1.779114,2.113383,2.567040,2.569205,2.543129,1.856457,1.966075,1.922042,1.778891,1.579899,1.130000,1.636136,2.192364,2.119690,2.134007,2.078707,2.555986,2.426413,2.245844,1.611365,1.169374,1
1.434243,1.796064,1.999030,1.891614,2.913751,2.968944,2.857010,2.124065,1.794713,1.205320,2.556483,2.482464,2.533500,2.524905,2.696918,2.593247,2.568466,2.060176,1.722636,1.292869,2.210624,2.495276,2.345502,2.423739,2.365729,2.341901,2.290972,1.828176,1.783390,1.248617,2.733985,2.682024,2.218938,2.558781,2.486073,2.444172,2.447672,2.089191,1.633196,1.317254,1.933263,2.358959,2.162572,2.265710,2.507262,2.569783,2.464963,2.009860,1.766301,1.219480,3.205881,3.144279,2.769770,3.030440,2.622545,2.451454,2.485900,2.011112,1.734920,1.544821,2.017338,2.400990,2.376671,2.389902,2.710272,2.639816,2.603704,2.248377,2.001171,1.832129,2.129887,2.213219,1.943192,2.149605,2.617917,2.724947,2.654446,2.233730,1.669264,1.104042,1.470491,1.992984,1.865402,1.923734,2.562348,2.740049,2.619619,2.169894,1.690819,1.240005,1
1.768920,2.157555,2.342256,2.220993,2.638558,2.831886,2.694876,2.151525,1.723260,1.142873,2.356265,2.441139,2.624450,2.535244,2.363907,2.153915,2.214475,1.834725,1.453199,1.116027,2.204569,2.363529,2.400263,2.407545,2.215053,2.421135,2.314046,1.852600,1.564342,1.113365,2.240321,2.345072,2.263899,2.325579,2.301230,2.564502,2.449519,1.982992,1.456975,1.077908,2.254830,2.466255,2.315567,2.413712,2.141783,2.445124,2.334315,1.920691,1.280267,1.145295,2.757519,2.762522,2.574155,2.684360,2.257180,2.183779,2.182769,1.914913,1.660661,1.443521,2.111568,2.609262,2.506888,2.556646,2.380983,2.123222,2.211862,1.806863,1.882417,1.726409,1.912116,2.144433,2.234632,2.183033,2.436487,2.773633,2.640536,2.221275,1.587182,0.995650,2.063739,2.059319,2.034388,2.062366,2.186679,2.375169,2.273598,1.874520,1.466588,1.101399,1
1.511157,1.972081,2.394671,2.261446,2.643620,2.783577,2.668175,2.003548,1.641953,1.316405,1.798167,1.939197,2.476032,2.310908,2.287738,2.082665,2.182944,1.812522,1.399804,1.056182,1.554652,1.692943,2.327494,2.149371,2.296319,2.534489,2.441106,2.104485,1.473467,0.986551,2.307757,2.290832,2.186082,2.284173,2.145227,2.493279,2.376734,2.168114,1.477545,1.029925,1.924819,2.085801,2.427264,2.336560,2.309243,2.419254,2.354378,1.766797,1.238767,0.947747,2.752672,2.752181,2.545489,2.685783,2.238667,2.173874,2.173558,1.969904,1.615140,1.208321,2.396504,2.572270,2.559178,2.596459,2.450920,2.291053,2.356760,1.977748,2.007547,1.826265,1.656957,1.608323,2.071620,1.928971,2.245914,2.606211,2.472384,2.205786,1.623337,1.094298,1.381979,1.915253,2.177236,2.091465,2.274551,2.392163,2.308866,1.959312,1.593904,1.054878,1
2.203864,2.521240,2.739918,2.637949,2.491596,2.348556,2.357138,1.982163,1.656528,1.350122,2.488634,2.682971,2.742043,2.688999,2.168278,1.817520,2.047411,1.790575,1.472401,1.213132,2.440108,2.765362,3.011008,2.884501,2.523913,2.308618,2.410672,2.155576,1.648199,1.171785,2.614098,2.685456,2.694518,2.719486,2.108755,2.582076,2.473758,2.471364,1.628532,1.168782,2.296276,2.669378,2.793441,2.733278,2.274835,2.037926,2.158882,1.855595,1.515537,1.124148,3.109436,3.153832,2.719190,3.034921,2.104838,2.189560,2.157402,2.078926,1.624867,1.460279,2.556140,2.799428,2.767060,2.780577,2.318420,1.945918,2.190988,1.843029,1.906382,1.873644,2.086511,2.224879,2.553726,2.415787,2.104694,2.551551,2.434718,2.440797,1.681768,1.168660,2.142217,2.484012,2.457078,2.486072,2.074368,1.907278,1.971461,1.778092,1.645433,1.244701,1
2.333852,2.366713,2.557267,2.484127,2.047653,2.232748,2.177115,2.294412,1.861273,1.251746,2.505458,2.694187,2.741390,2.706176,1.727389,1.763276,1.691081,1.600645,1.561320,1.112860,2.413355,2.587296,2.924396,2.773067,2.217416,2.162216,2.115461,1.788921,1.593386,1.182907,2.368067,2.609685,2.446125,2.534756,2.076971,2.327327,2.225818,2.097502,1.561269,1.218645,2.161446,2.181682,2.625173,2.463842,2.156003,2.323264,2.220213,2.174442,1.611669,0.981742,2.775708,2.919549,2.455922,2.759485,1.931500,2.105501,2.034821,1.998232,1.752199,1.522040,1.985952,2.199443,2.593742,2.462790,2.030527,1.831977,1.868930,1.619196,1.904464,1.700522,2.045347,2.202129,2.494261,2.375520,1.961172,2.366164,2.239965,2.164621,1.615409,1.161781,2.097663,1.912619,2.338748,2.209584,2.089904,2.312875,2.240928,2.364444,1.777887,1.185288,1
2.231668,2.496613,2.395391,2.424949,2.285522,2.576493,2.497075,2.434516,1.965018,1.098736,2.248060,2.604508,2.666782,2.614102,2.420504,1.979648,2.230834,1.705509,1.529447,0.827215,2.187633,2.636237,2.743182,2.636593,2.461796,2.082674,2.309503,1.723065,1.573406,1.002735,1.872735,2.357877,2.360621,2.341412,2.224968,2.198488,2.238146,1.992060,1.548149,1.106233,2.228168,2.444037,2.549570,2.450495,2.219415,2.124337,2.153897,1.973216,1.562332,0.854460,2.054251,2.438094,2.497447,2.440988,2.182531,1.938534,2.094462,1.858346,1.568713,1.373213,2.228057,2.535623,2.558314,2.498418,2.465670,2.201725,2.287332,1.723938,2.018540,1.865015,2.198886,2.348654,2.250303,2.293545,2.179132,2.475659,2.390624,2.055201,1.642222,1.012577,2.128434,2.182228,2.277247,2.258435,2.081989,2.293184,2.222429,2.460484,1.858494,1.024722,1
2.370043,2.506700,2.447367,2.462118,2.445997,2.529833,2.465918,2.013986,1.681166,1.082932,2.362358,2.604864,2.618937,2.599657,2.543748,1.882120,2.315155,1.860103,1.480196,0.931321,2.375644,2.649910,2.651299,2.617456,2.591911,2.274102,2.449040,2.098188,1.622373,1.031300,1.992556,2.191221,2.282459,2.264780,2.373816,1.991566,2.209475,1.788739,1.464176,1.107623,2.408859,2.516319,2.466744,2.478589,2.427546,2.365286,2.389197,2.117745,1.534238,1.017278,1.955730,2.237357,2.424847,2.349303,2.474559,1.637531,2.236196,1.814622,1.573961,1.355569,2.422024,2.633526,2.598676,2.583481,2.575782,2.151648,2.382715,2.022733,1.966918,1.746758,2.333177,2.404233,2.249976,2.350557,2.180382,2.207808,2.197056,1.902662,1.511403,1.017063,2.278969,2.257089,2.114969,2.228270,2.349985,2.278679,2.279087,2.059985,1.613756,0.997205,1
1.910854,2.142590,2.319761,2.229687,2.497771,2.480111,2.493768,2.241729,1.777536,1.228298,2.338194,2.423764,2.214905,2.320396,2.281097,2.113734,2.184332,1.935534,1.494256,1.045046,2.406173,2.535840,2.402680,2.461534,2.452822,2.435151,2.476379,2.201293,1.670612,1.006131,2.283979,2.466132,2.347354,2.413826,1.964467,2.136649,2.100273,1.883591,1.442460,0.959473,1.991279,2.146766,1.994068,2.084851,2.181137,2.364223,2.315129,2.082793,1.406349,1.092485,2.690871,2.708816,2.425916,2.596678,2.158001,1.861510,2.014287,1.909037,1.683205,1.369163,2.081356,1.997886,1.836992,1.943153,2.420787,2.282214,2.327441,2.164865,2.008584,1.423396,1.833333,2.274872,2.183335,2.235718,2.149903,2.300991,2.274318,1.983707,1.451964,1.076635,1.930175,2.139158,1.939631,2.038728,2.096099,2.333685,2.267685,2.158480,1.684651,1.046070,1
1.735198,2.235624,2.388218,2.294590,2.485269,2.564591,2.538292,2.324572,1.778765,1.291072,2.161049,2.451916,2.395818,2.374723,2.440171,2.436694,2.412059,2.133315,1.528339,1.043578,2.238538,2.577403,2.422979,2.449741,2.386085,2.761204,2.640868,2.359925,1.643858,1.029169,1.991826,2.320510,2.330697,2.313909,1.967203,2.548275,2.398092,2.073296,1.390347,0.961809,2.007509,2.253719,2.190749,2.178378,2.280757,2.643069,2.530737,2.276282,1.579380,1.002655,2.304013,2.545570,2.465684,2.476294,1.988618,2.146473,2.063403,1.877580,1.592387,1.352593,2.155974,2.250161,2.289692,2.249569,2.665587,2.561374,2.564335,2.302401,2.020949,1.415464,1.794394,2.205510,2.229578,2.223285,2.102114,2.644536,2.522352,2.281071,1.596916,1.011603,1.790913,2.238763,2.144604,2.146103,2.331217,2.533910,2.460011,2.254086,1.707859,1.069889,1
