@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute data81 numeric
@attribute data82 numeric
@attribute data83 numeric
@attribute data84 numeric
@attribute data85 numeric
@attribute data86 numeric
@attribute data87 numeric
@attribute data88 numeric
@attribute data89 numeric
@attribute state {1,2}

@data
2.186516,2.469061,2.431360,2.438351,2.237863,2.147126,2.204887,1.841374,1.328616,0.970036,2.407596,2.615640,2.582581,2.559978,1.910696,1.720421,1.757590,1.478878,1.243094,0.887794,2.250675,2.603745,2.557059,2.551299,2.160667,2.071732,2.085025,1.695417,1.219947,0.950818,2.292496,2.342906,2.449706,2.408639,1.988304,1.214512,1.739151,1.181131,1.172252,0.915840,2.326526,2.575217,2.405713,2.487317,1.834489,1.905130,1.864861,1.754274,1.189976,0.917395,2.225168,2.208829,2.237625,2.223660,1.835688,1.353125,1.595825,1.153878,1.253637,0.968075,2.278361,2.601152,2.536634,2.544909,1.958617,1.786261,1.845604,1.591181,1.393383,1.039677,2.322790,2.473075,2.428310,2.460592,2.166506,1.985619,2.114435,1.764917,1.329502,1.065617,2.188017,2.492174,2.292489,2.384996,1.816087,1.939934,1.880512,1.642505,1.141303,0.867820,1
2.202707,2.405659,2.231561,2.338541,2.163134,1.936269,2.036741,1.594718,1.331454,1.183353,2.047507,2.340506,2.297971,2.290013,1.716848,1.769144,1.741926,1.812892,1.516809,0.899150,2.058845,2.526842,2.555339,2.487698,2.044663,1.826427,1.918759,1.629521,1.376368,0.948820,2.184980,2.405344,2.318429,2.358324,2.006999,1.230796,1.755664,1.544626,1.373477,1.035016,2.311907,2.488242,2.318485,2.411400,1.652952,1.773921,1.748384,1.770072,1.469822,0.894628,2.150759,2.271177,1.879031,2.123681,1.713678,1.474854,1.605989,1.693136,1.487372,1.027895,2.321836,2.476705,2.155696,2.363594,1.480479,1.786723,1.701644,1.878910,1.632414,1.114655,2.109400,2.232344,2.377980,2.319485,2.171413,1.689646,1.976424,1.437102,1.197542,1.259620,2.116791,2.308716,2.070269,2.211408,1.713126,1.751951,1.731375,1.511604,1.195459,0.993251,1
2.225536,2.372962,2.074427,2.255697,2.169547,1.903971,2.016618,1.480491,1.320460,1.173954,2.249617,2.504509,2.359947,2.450676,1.980480,1.970800,1.931847,1.708729,1.438706,0.920882,2.278728,2.507073,2.395091,2.428518,2.044485,1.809932,1.891268,1.574542,1.361584,0.991692,2.243865,2.451559,2.222667,2.356759,1.746840,1.826414,1.745526,1.640440,1.379506,1.176488,2.296761,2.378139,2.206249,2.320770,2.147710,1.854122,2.016749,1.583947,1.426731,1.058139,2.272855,2.513474,2.210842,2.410305,2.116508,2.029803,2.002515,1.595055,1.366735,0.979941,2.395910,2.541316,2.116895,2.415094,2.196268,1.828448,2.028075,1.693692,1.600026,1.087343,1.974144,2.277644,2.172178,2.218227,2.046362,1.644697,1.849589,1.400321,1.343536,1.265045,2.211205,2.277554,2.018911,2.164158,1.924234,1.758409,1.805013,1.315762,1.199032,1.021217,1
2.090335,2.384228,2.272727,2.352190,2.060124,1.843748,1.980061,1.620645,1.399343,1.166791,2.362302,2.379256,2.567107,2.460677,2.145763,1.838904,1.948219,1.390641,1.266263,0.860811,2.389750,2.700441,2.922749,2.769873,2.102545,1.656697,1.902078,1.468067,1.355054,1.106280,2.427025,2.475302,2.598220,2.521629,2.091131,1.815097,1.946885,1.521048,1.264369,0.958283,2.316756,2.567388,2.603614,2.561263,2.144787,1.703629,1.956896,1.567294,1.360999,1.117822,2.463644,2.480879,2.418648,2.461761,2.358811,2.109774,2.180253,1.559466,1.479614,1.060051,2.412834,2.659528,2.617958,2.631446,2.307318,1.692161,2.067262,1.719182,1.518627,1.165161,1.776111,2.190779,2.255011,2.211422,1.915108,1.820608,1.905282,1.777838,1.461336,1.201114,2.193519,2.374271,1.931708,2.226724,1.886855,1.790830,1.832596,1.390678,1.338835,1.040722,1
2.247458,2.499527,1.948104,2.336548,1.815136,1.868638,1.873627,1.776468,1.449456,1.109682,2.621799,2.835316,2.398063,2.685196,2.146569,1.403475,1.882878,1.420157,1.388099,0.834114,2.435714,2.612411,2.412940,2.520839,2.301341,1.769630,2.063850,1.357678,1.411502,1.061034,2.328420,2.389246,1.871493,2.252950,2.182653,1.541768,1.938532,1.377428,1.371548,0.998651,2.539035,2.727514,2.476679,2.615828,2.075042,1.709414,1.905388,1.677716,1.434316,0.956425,2.628937,2.811298,2.145525,2.633922,2.002014,1.716214,1.875752,1.606925,1.501236,1.052287,2.660970,2.857442,2.624767,2.759346,2.097869,1.830127,1.945795,1.927115,1.668129,1.103612,1.729841,1.827076,1.735485,1.830305,1.869176,1.844505,1.856179,1.815305,1.556170,1.214944,2.328287,2.554292,1.908664,2.361703,1.844451,1.902705,1.874548,1.607607,1.374482,0.928652,1
2.273766,2.488566,2.379247,2.451134,1.967333,1.953680,1.905399,1.749267,1.442463,1.002867,2.622271,2.960015,2.703754,2.842937,2.042601,2.170444,2.087732,1.791122,1.321823,0.913560,2.632174,2.848757,2.637651,2.750293,1.934129,1.989739,1.963762,1.762829,1.423621,1.131162,2.126520,2.580648,2.556192,2.562725,2.343926,2.199033,2.189074,1.575031,1.358488,1.082384,2.464703,2.630365,2.231563,2.484588,1.954581,1.808173,1.883490,1.719314,1.351933,0.946921,2.491485,2.802086,2.483506,2.670001,2.113841,2.102605,2.052465,1.652908,1.418766,1.019145,2.524210,2.722813,2.404124,2.580685,2.092695,2.103805,2.070731,1.928167,1.569633,1.012628,1.993664,2.363242,2.341371,2.363593,2.216300,2.135572,2.086455,1.680184,1.482957,1.078464,2.256667,2.415341,2.067035,2.281813,1.510278,1.437114,1.493080,1.592458,1.303513,0.956067,1
2.264171,2.377770,2.224695,2.298615,1.971844,2.061512,1.989598,1.624892,1.313559,1.127640,2.456512,2.522635,2.653638,2.589158,2.239363,2.247341,2.207663,1.667916,1.315073,0.908819,2.621601,2.687229,2.651003,2.661202,1.926990,2.091428,2.000901,1.638695,1.457746,1.128906,2.206307,2.357192,2.344071,2.323389,2.385792,2.307862,2.262492,1.547338,1.389425,1.088631,2.500780,2.539834,2.368006,2.484476,1.980595,1.961915,1.991189,1.654167,1.343889,1.059819,2.190990,2.233324,2.245451,2.213094,2.166415,2.177229,2.114627,1.575538,1.353501,1.009053,2.397538,2.332734,2.487367,2.452887,2.317757,2.129885,2.215446,1.824730,1.493470,1.030732,2.043302,2.258046,2.062687,2.170255,2.151499,2.218015,2.142330,1.679113,1.340345,1.162477,2.196163,2.292559,1.936334,2.148786,1.714769,1.666568,1.728100,1.445769,1.182518,1.026284,1
2.403020,2.381990,1.895128,2.233959,1.797418,1.794965,1.821325,1.522102,1.292921,1.075428,2.406450,2.458385,2.163421,2.364152,2.112636,1.900705,1.980434,1.565004,1.349419,0.670722,2.539175,2.603534,2.070295,2.441761,1.932248,1.953406,1.936205,1.652015,1.496019,1.060185,2.260936,2.460464,1.851734,2.282505,1.979041,1.884869,1.894614,1.538449,1.281602,0.919316,2.379287,2.490222,1.932148,2.351494,2.219868,1.895077,2.074495,1.513934,1.305145,0.948299,2.058434,2.310669,1.748997,2.116728,1.961978,1.796080,1.847058,1.544285,1.315865,0.950334,1.937776,2.199241,2.095789,2.184902,2.075214,1.742692,1.894632,1.510108,1.500172,1.064413,2.230934,2.399684,1.984452,2.268784,1.843462,1.866316,1.879576,1.617861,1.302590,1.166479,2.277853,2.352232,1.905614,2.210109,2.160627,1.768647,1.984024,1.318786,1.120006,0.924302,1
1.784894,1.934522,2.196496,2.096369,2.161559,1.643498,1.969464,1.612800,1.355812,1.060694,2.578660,2.534576,2.421863,2.491395,2.096469,1.791051,1.955675,1.564592,1.357971,0.750671,2.303246,2.226466,2.431214,2.369782,2.350333,1.957690,2.184416,1.749843,1.520203,1.027370,2.397701,2.463679,2.219728,2.360459,2.084229,1.552856,1.890041,1.404719,1.301947,0.903199,2.060450,2.207639,2.577936,2.445681,2.360657,1.743608,2.122848,1.302195,1.272870,0.898522,2.744153,2.771914,2.165274,2.583852,1.884604,1.654796,1.767517,1.445247,1.369622,1.060272,2.285181,2.463575,2.548457,2.534426,2.297187,1.676470,2.045435,1.101339,1.320879,0.968856,1.805846,2.009899,2.089383,2.097258,2.018075,1.637750,1.875440,1.554762,1.317029,1.099518,1.997222,2.126016,2.394835,2.274782,2.310186,1.757816,2.103002,1.504550,1.252472,0.928180,1
1.794302,2.080817,2.229620,2.187920,2.146712,1.512166,1.935746,1.576689,1.378809,1.044102,2.533926,2.546367,2.461341,2.560231,2.186274,1.648130,1.998527,1.480482,1.239424,0.907436,2.265292,2.382516,2.461948,2.466270,2.405148,1.793175,2.189038,1.566577,1.391711,1.054230,2.395715,2.526595,2.192593,2.398207,1.984439,1.742010,1.892117,1.559982,1.197618,0.840251,2.045914,2.198956,2.557432,2.437607,2.200479,1.590637,1.972355,1.335192,1.309357,1.019939,2.675637,2.820601,2.486970,2.688240,1.851212,1.710743,1.795937,1.478422,1.264653,0.985395,2.273414,2.457573,2.552675,2.520977,2.176818,1.671746,1.972919,1.340443,1.456506,1.136773,2.036298,2.266722,1.758473,2.123269,2.052201,1.459469,1.835870,1.439579,1.302381,1.136982,1.861146,2.098302,2.349720,2.262075,2.095962,1.417691,1.880743,1.419987,1.231786,0.966288,1
