"107.0","7.0E-12","3.53470328E-4","0.100920990109","0.898725569248","0.9","0.234815","0.365565","0.30019","1.0"
"108.0","2.29372E-7","7.0E-12","0.116744533181","0.883255243301","0.9","0.249304","0.263152","0.256228","0.0"
"109.0","3.301413E-6","0.001846370753","0.745355606079","0.252794712782","0.6","0.594757","0.454095","0.524426","1.0"
"110.0","2.63733033E-4","0.001226919005","0.126878619194","0.871630728245","0.9","0.24634","0.184997","0.215668","0.0"
"111.0","1.988E-9","3.1868965E-4","0.030088238418","0.969593048096","0.9","0.096729","0.092304","0.094517","0.0"
"112.0","2.224E-9","0.00684964424","0.706055223942","0.28709512949","0.6","0.260042","0.291838","0.27594","1.0"
"113.0","1.184638E-6","1.5850304E-5","0.798918306828","0.201064676046","0.6","0.525378","0.384361","0.454869","0.0"
"114.0","2.8E-11","1.0E-12","0.21178022027","0.788219809532","0.9","0.257761","0.2812","0.26948","1.0"
"115.0","0.0","0.0","0.00780656701","0.992193460464","0.9","0.345223","0.298834","0.322028","1.0"
"116.0","5.0935E-8","2.577001E-4","0.249141141772","0.750601112843","0.9","0.558041","0.282733","0.420387","1.0"
"117.0","7.0E-12","8.979E-9","0.002710708883","0.997289299965","0.9","0.397937","0.360095","0.379016","1.0"
"118.0","0.0","7.409745E-6","0.03058033064","0.969412267208","0.9","0.121127","0.195814","0.15847","0.0"
"119.0","0.0","5.251126E-6","0.927034020424","0.072960719466","0.6","0.427748","0.333916","0.380832","0.0"
"120.0","2.0E-11","7.7801E-7","0.026719100773","0.973280131817","0.9","0.406913","0.318279","0.362596","1.0"
"121.0","0.0","1.53379064E-4","0.556447923183","0.443398684263","0.6","0.143666","0.119569","0.131618","0.0"
"122.0","5.72E-10","1.08305896E-4","0.227473437786","0.772418260574","0.9","0.213988","0.208177","0.211082","0.0"
"123.0","3.11E-10","5.5374048E-4","0.786513805389","0.212932467461","0.6","0.25614","0.143854","0.199997","0.0"
"124.0","8.6E-11","1.973281E-6","0.076994225383","0.923003792763","0.9","0.342971","0.241548","0.29226","0.0"
"125.0","4.404E-9","3.56E-10","0.158062413335","0.841937601566","0.9","0.487371","0.495327","0.491349","1.0"
"126.0","3.2E-9","1.556816E-6","0.519428551197","0.480569899082","0.6","0.554596","0.511277","0.532937","1.0"
"107.0","7.0E-12","3.53470328E-4","0.100920990109","0.898725569248","0.9","0.234815","0.365565","0.30019","1.0"
"108.0","2.29372E-7","7.0E-12","0.116744533181","0.883255243301","0.9","0.249304","0.263152","0.256228","0.0"
"109.0","3.301413E-6","0.001846370753","0.745355606079","0.252794712782","0.6","0.594757","0.454095","0.524426","1.0"
"110.0","2.63733033E-4","0.001226919005","0.126878619194","0.871630728245","0.9","0.24634","0.184997","0.215668","0.0"
"111.0","1.988E-9","3.1868965E-4","0.030088238418","0.969593048096","0.9","0.096729","0.092304","0.094517","0.0"
"112.0","2.224E-9","0.00684964424","0.706055223942","0.28709512949","0.6","0.260042","0.291838","0.27594","1.0"
"113.0","1.184638E-6","1.5850304E-5","0.798918306828","0.201064676046","0.6","0.525378","0.384361","0.454869","0.0"
"114.0","2.8E-11","1.0E-12","0.21178022027","0.788219809532","0.9","0.257761","0.2812","0.26948","1.0"
"115.0","0.0","0.0","0.00780656701","0.992193460464","0.9","0.345223","0.298834","0.322028","1.0"
"116.0","5.0935E-8","2.577001E-4","0.249141141772","0.750601112843","0.9","0.558041","0.282733","0.420387","1.0"
"117.0","7.0E-12","8.979E-9","0.002710708883","0.997289299965","0.9","0.397937","0.360095","0.379016","1.0"
"118.0","0.0","7.409745E-6","0.03058033064","0.969412267208","0.9","0.121127","0.195814","0.15847","0.0"
"119.0","0.0","5.251126E-6","0.927034020424","0.072960719466","0.6","0.427748","0.333916","0.380832","0.0"
"120.0","2.0E-11","7.7801E-7","0.026719100773","0.973280131817","0.9","0.406913","0.318279","0.362596","1.0"
"121.0","0.0","1.53379064E-4","0.556447923183","0.443398684263","0.6","0.143666","0.119569","0.131618","0.0"
"122.0","5.72E-10","1.08305896E-4","0.227473437786","0.772418260574","0.9","0.213988","0.208177","0.211082","0.0"
"123.0","3.11E-10","5.5374048E-4","0.786513805389","0.212932467461","0.6","0.25614","0.143854","0.199997","0.0"
"124.0","8.6E-11","1.973281E-6","0.076994225383","0.923003792763","0.9","0.342971","0.241548","0.29226","0.0"
"125.0","4.404E-9","3.56E-10","0.158062413335","0.841937601566","0.9","0.487371","0.495327","0.491349","1.0"
"126.0","3.2E-9","1.556816E-6","0.519428551197","0.480569899082","0.6","0.554596","0.511277","0.532937","1.0"
"127.0","1.067565E-6","2.0901905E-5","0.004342358559","0.995635688305","0.9","0.530001","0.600698","0.56535","1.0"
"128.0","3.7E-11","8.5110209E-5","0.238022997975","0.761891901493","0.9","0.506289","0.512783","0.509536","1.0"
"129.0","2.0E-12","3.681E-9","0.058699857444","0.941300153732","0.9","0.243461","0.323369","0.283415","1.0"
"130.0","1.0E-12","0.0","0.00124449865","0.998755514622","0.9","0.295726","0.213063","0.254394","0.0"
"131.0","1.3211E-8","1.51E-10","0.062361057848","0.937638938427","0.9","0.440442","0.435793","0.438118","1.0"
"132.0","9.503906E-6","4.120359E-6","0.413588285446","0.586398124695","0.9","0.364946","0.259332","0.312139","0.0"
"133.0","1.889E-9","8.8135064E-5","0.348626315594","0.651285529137","0.9","0.194291","0.095415","0.144853","0.0"
"134.0","1.23E-10","0.001017649425","0.462174117565","0.536808252335","0.9","0.132595","0.20114","0.166868","0.0"
"135.0","3.72183E-7","2.46544E-7","0.194719016552","0.805280387402","0.9","0.182825","0.167836","0.175331","0.0"
"136.0","1.760403E-6","6.8601E-8","0.42591765523","0.574080526829","0.9","0.283359","0.155814","0.219587","0.0"
"137.0","1.4996E-8","5.994E-9","0.093820020556","0.906179964542","0.9","0.120316","0.163508","0.141912","0.0"
"138.0","2.053E-9","7.415891E-6","0.236624568701","0.763368010521","0.9","0.093885","0.088484","0.091185","0.0"
"139.0","1.57826E-7","0.0","5.40545327E-4","0.999459326267","0.9","0.235686","0.215953","0.225819","0.0"
"140.0","9.3E-11","1.0925E-7","0.021945364773","0.978054523468","0.9","0.529184","0.562508","0.545846","1.0"
"141.0","0.0","0.189165428281","0.326217144728","0.484617441893","0.9","0.589793","0.518023","0.553908","1.0"
"142.0","4.3E-11","6.2390471E-5","0.025968823582","0.973968803883","0.9","0.307939","0.25277","0.280355","0.0"
"143.0","2.0E-12","0.003581313416","0.132700070739","0.863718628883","0.9","0.352319","0.340113","0.346216","1.0"
"144.0","4.2E-11","3.820682E-6","0.981561362743","0.018434800208","0.6","0.32549","0.303811","0.314651","0.0"
"145.0","1.1054E-7","1.4E-11","0.001171589596","0.998828291893","0.9","0.104723","0.130426","0.117574","0.0"
"146.0","2.42624E-7","9.59204393E-4","0.590224206448","0.408816307783","0.6","0.26451","0.222999","0.243755","0.0"
"107.0","7.0E-12","3.53470328E-4","0.100920990109","0.898725569248","0.9","0.234815","0.365565","0.30019","1.0"
"108.0","2.29372E-7","7.0E-12","0.116744533181","0.883255243301","0.9","0.249304","0.263152","0.256228","0.0"
"109.0","3.301413E-6","0.001846370753","0.745355606079","0.252794712782","0.6","0.594757","0.454095","0.524426","1.0"
"110.0","2.63733033E-4","0.001226919005","0.126878619194","0.871630728245","0.9","0.24634","0.184997","0.215668","0.0"
"111.0","1.988E-9","3.1868965E-4","0.030088238418","0.969593048096","0.9","0.096729","0.092304","0.094517","0.0"
"112.0","2.224E-9","0.00684964424","0.706055223942","0.28709512949","0.6","0.260042","0.291838","0.27594","1.0"
"113.0","1.184638E-6","1.5850304E-5","0.798918306828","0.201064676046","0.6","0.525378","0.384361","0.454869","0.0"
"114.0","2.8E-11","1.0E-12","0.21178022027","0.788219809532","0.9","0.257761","0.2812","0.26948","1.0"
"115.0","0.0","0.0","0.00780656701","0.992193460464","0.9","0.345223","0.298834","0.322028","1.0"
"116.0","5.0935E-8","2.577001E-4","0.249141141772","0.750601112843","0.9","0.558041","0.282733","0.420387","1.0"
"117.0","7.0E-12","8.979E-9","0.002710708883","0.997289299965","0.9","0.397937","0.360095","0.379016","1.0"
"118.0","0.0","7.409745E-6","0.03058033064","0.969412267208","0.9","0.121127","0.195814","0.15847","0.0"
"119.0","0.0","5.251126E-6","0.927034020424","0.072960719466","0.6","0.427748","0.333916","0.380832","0.0"
"120.0","2.0E-11","7.7801E-7","0.026719100773","0.973280131817","0.9","0.406913","0.318279","0.362596","1.0"
"121.0","0.0","1.53379064E-4","0.556447923183","0.443398684263","0.6","0.143666","0.119569","0.131618","0.0"
"122.0","5.72E-10","1.08305896E-4","0.227473437786","0.772418260574","0.9","0.213988","0.208177","0.211082","0.0"
"123.0","3.11E-10","5.5374048E-4","0.786513805389","0.212932467461","0.6","0.25614","0.143854","0.199997","0.0"
