"65.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.10090126097202301","0.8917428851127625","0.007355854380875826","1.054675097256208E-10","0.5420106053352356","0.5103706121444702","0.5261906385421753","1.0"
"66.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.32864242792129517","0.6710476279258728","3.093423438258469E-4","5.956105155746627E-7","0.6329997777938843","0.4880547523498535","0.5605272650718689","1.0"
"67.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.7031705975532532","0.2965715825557709","6.935535930097103E-5","1.8848091713152826E-4","0.29820284247398376","0.3781023919582367","0.33815261721611023","0.0"
"68.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.45448651909828186","0.5455133318901062","1.355447949435984E-7","8.38122071744607E-11","0.3196641504764557","0.3612784147262573","0.3404712677001953","0.0"
"69.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.3091568350791931","0.6880338788032532","0.0028093005530536175","6.870455759866445E-9","0.27647656202316284","0.35029664635658264","0.31338661909103394","1.0"
"70.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9278625249862671","0.0721374973654747","1.3910961271790256E-10","2.7759570198071515E-9","0.45651328563690186","0.5338819026947021","0.495197594165802","1.0"
"71.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9822517037391663","0.017747465521097183","8.499467298861418E-7","1.9274314783102042E-11","0.5353888273239136","0.5895667672157288","0.5624778270721436","1.0"
"72.0","0.0","0.0","0.0","0.0","0.6000000238418579","0.2169455587863922","0.7743157148361206","0.00873872172087431","7.887847319754115E-11","0.3416926860809326","0.48256567120552063","0.41212916374206543","1.0"
"73.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.6422920823097229","0.3576832413673401","2.459813913446851E-5","6.838704535994111E-8","0.19864118099212646","0.31189706921577454","0.2552691102027893","0.0"
"74.0","0.0","0.0","0.0","0.0","0.8999999761581421","0.9597734212875366","0.04022606834769249","4.958027375323582E-7","8.111073661679069E-14","0.1504550278186798","0.25358885526657104","0.20202194154262543","0.0"
