"54.0","0.0","0.0","54.0","0.0","1.4873887300491333","1.684467077255249","1.957531452178955","1.8790907859802246","2.047426700592041","2.1811060905456543","2.173525333404541","2.289903402328491","1.8781607151031494","1.1155178546905518","1.9936277866363525","2.1507728099823","2.053553581237793","2.147725820541382","2.173567771911621","2.2830371856689453","2.287710189819336","2.5754380226135254","2.1131904125213623","1.164450764656067","1.6665451526641846","1.868970513343811","1.8763285875320435","1.88205087184906","2.2634732723236084","2.438100814819336","2.3859779834747314","2.5879151821136475","2.1336922645568848","1.2608493566513062","1.5460184812545776","1.6056528091430664","1.632425308227539","1.6214580535888672","2.1571600437164307","2.312469244003296","2.246055841445923","2.2378695011138916","1.775919795036316","1.153943419456482","1.6967384815216064","1.883463740348816","1.8520605564117432","1.903228759765625","2.230095386505127","2.3666374683380127","2.294278383255005","2.2348716259002686","1.9083385467529297","1.3353235721588135","1.857508897781372","2.060492515563965","1.9439101219177246","2.0292253494262695","2.1718008518218994","2.343562364578247","2.2824156284332275","2.4052655696868896","1.9488999843597412","1.2770419120788574","1.9131276607513428","2.2230570316314697","2.0645549297332764","2.1547608375549316","2.1716818809509277","2.312715768814087","2.2566678524017334","2.362732410430908","1.9770182371139526","1.5354679822921753","1.5819270610809326","1.6353976726531982","1.8612794876098633","1.7814797163009644","1.6969658136367798","2.047168493270874","1.0"
"56.0","0.0","0.0","56.0","0.0","1.7676407098770142","2.288196086883545","2.4206488132476807","2.355297088623047","2.2636072635650635","2.409435272216797","2.384708881378174","2.4375123977661133","1.9977020025253296","1.210174322128296","1.7279194593429565","2.2261886596679688","2.276289463043213","2.2404987812042236","2.173374652862549","2.1476809978485107","2.109884738922119","2.017340660095215","1.7663918733596802","1.4122616052627563","1.5515905618667603","2.1535708904266357","2.5469307899475098","2.373528242111206","2.114138603210449","2.012885570526123","2.080799102783203","2.138641834259033","1.8015620708465576","1.3073300123214722","1.5484178066253662","1.8597347736358643","2.1189091205596924","2.035707950592041","1.9077622890472412","2.0722010135650635","1.999334692955017","1.836682677268982","1.5401802062988281","0.9630982279777527","1.4974087476730347","1.907055139541626","2.1127758026123047","2.0065083503723145","1.6931674480438232","1.572634220123291","1.629399061203003","1.7722545862197876","1.6710526943206787","1.5507062673568726","1.8889210224151611","2.1508028507232666","1.983185052871704","2.0890755653381348","1.9194493293762207","2.1620137691497803","2.0412721633911133","1.9425135850906372","1.690739393234253","1.4151054620742798","1.5732566118240356","2.023616075515747","2.1984190940856934","2.1109728813171387","2.0674688816070557","2.009566307067871","1.984829306602478","1.8969471454620361","1.7915452718734741","1.5483207702636719","1.2632288932800293","1.8794097900390625","2.1706771850585938","2.069559335708618","1.9065848588943481","1.8383843898773193","1.0"
"59.0","0.0","0.0","59.0","0.0","2.1463940143585205","2.3985958099365234","2.426295280456543","2.354494571685791","2.4219539165496826","2.678295612335205","2.5725414752960205","2.5110535621643066","2.058065176010132","1.3701714277267456","2.076981782913208","2.3185596466064453","2.248342514038086","2.290848970413208","2.203864812850952","2.289958953857422","2.240072727203369","1.9902327060699463","1.745773196220398","1.096793532371521","2.0940678119659424","2.089448928833008","2.3083770275115967","2.178079128265381","2.136143684387207","2.458078622817993","2.3586015701293945","2.161795139312744","1.8211554288864136","1.2706626653671265","1.9083313941955566","2.288987874984741","2.2309086322784424","2.190389394760132","2.145327568054199","2.3054964542388916","2.234790563583374","1.9990758895874023","1.7271043062210083","1.16535484790802","2.0557849407196045","2.1961958408355713","2.0433874130249023","2.1150882244110107","1.9134851694107056","1.9871352910995483","1.9502794742584229","2.0433456897735596","1.7927167415618896","1.3915194272994995","2.264071226119995","2.567425012588501","2.40633487701416","2.481260061264038","2.2787961959838867","2.4230926036834717","2.3581552505493164","2.2914321422576904","1.9465302228927612","1.4441066980361938","2.0303986072540283","2.2823731899261475","1.9788459539413452","2.1668612957000732","1.7408292293548584","1.980318307876587","1.8710016012191772","2.1250200271606445","1.8824684619903564","1.631587266921997","2.104454517364502","2.3146188259124756","2.298444986343384","2.305987596511841","2.083974599838257","2.232355833053589","1.0"
"62.0","0.0","1.0","2.0","0.0","1.912038803100586","2.110830307006836","2.2792224884033203","2.1836917400360107","2.570162057876587","2.5668978691101074","2.4975497722625732","2.1703364849090576","1.9410606622695923","1.2607409954071045","1.9395025968551636","2.012061595916748","1.8310012817382812","1.9658509492874146","2.689666509628296","2.4981000423431396","2.5798442363739014","2.323261260986328","1.9592057466506958","1.2349677085876465","2.054335355758667","2.1912214756011963","2.006593942642212","2.1261343955993652","2.601351499557495","2.4280290603637695","2.501338243484497","2.4610815048217773","2.095571994781494","1.2743871212005615","1.914358377456665","1.9632471799850464","1.9461020231246948","1.94319486618042","2.620023727416992","2.435119867324829","2.493197202682495","2.164342164993286","1.713532567024231","1.0395629405975342","2.0720622539520264","2.0711119174957275","1.7015259265899658","1.9750304222106934","2.4709670543670654","2.335909366607666","2.353179693222046","2.153689384460449","1.893105387687683","1.4632130861282349","2.099940061569214","2.180603265762329","2.162973642349243","2.1536409854888916","2.671910285949707","2.4010112285614014","2.5229878425598145","2.057239294052124","1.8105641603469849","1.354116439819336","2.35500431060791","2.432081460952759","1.87541925907135","2.252560615539551","2.5905308723449707","2.604259729385376","2.5760695934295654","2.39228892326355","1.890548586845398","1.5674912929534912","1.8235228061676025","1.7400718927383423","1.6951128244400024","1.774393081665039","2.6272690296173096","2.4989707469940186","1.0"
"64.0","0.0","1.0","4.0","0.0","1.9471498727798462","2.352287530899048","2.3980491161346436","2.358797073364258","2.447648763656616","2.2830111980438232","2.343769073486328","2.405190944671631","1.9682509899139404","0.9783819913864136","2.026881217956543","1.8695852756500244","1.756507396697998","1.8249520063400269","2.1187291145324707","2.2416763305664062","2.1983046531677246","2.163853883743286","1.7016605138778687","1.13909113407135","1.9679749011993408","1.7039625644683838","1.6575562953948975","1.6822099685668945","2.203328847885132","2.2463250160217285","2.2259366512298584","2.147242784500122","1.7604296207427979","1.249943494796753","1.8064815998077393","1.7710224390029907","1.6254842281341553","1.7606316804885864","2.080427408218384","2.035369396209717","2.0248985290527344","1.7034084796905518","1.4454598426818848","1.1659842729568481","1.68462073802948","1.80779230594635","1.8887765407562256","1.8128314018249512","1.5139037370681763","1.7458627223968506","1.70098876953125","1.9122397899627686","1.7415956258773804","1.513890027999878","2.247112989425659","2.1257617473602295","1.9287779331207275","2.09622859954834","2.356621742248535","2.2765955924987793","2.3046696186065674","2.009654998779297","1.624729871749878","1.209424376487732","1.7646580934524536","1.9742398262023926","2.057417631149292","1.9684958457946777","2.217216968536377","2.0968234539031982","2.15417218208313","2.196413993835449","1.903382420539856","1.7188303470611572","1.8811943531036377","2.1014342308044434","1.9757802486419678","2.042820453643799","2.074537754058838","1.9468601942062378","1.0"
"67.0","0.0","1.0","7.0","0.0","1.6813980340957642","1.9686241149902344","1.9529205560684204","1.9710551500320435","2.442730188369751","2.3034231662750244","2.3679440021514893","2.3240623474121094","1.8413407802581787","1.3366074562072754","1.8549038171768188","2.522644281387329","2.647771120071411","2.556997299194336","2.534804582595825","2.5735931396484375","2.542705774307251","2.2601840496063232","1.7624521255493164","1.3289724588394165","1.5717085599899292","2.0696349143981934","2.1733222007751465","2.0895726680755615","2.1126132011413574","2.258643627166748","2.177166700363159","1.9909288883209229","1.702130913734436","1.3384268283843994","1.5689680576324463","2.0544509887695312","2.2211551666259766","2.1064460277557373","2.1117444038391113","2.2676093578338623","2.213116407394409","2.00057315826416","1.722802996635437","1.361014723777771","1.4018800258636475","1.889236330986023","1.7327723503112793","1.8082748651504517","2.055330276489258","2.1566314697265625","2.092782497406006","2.2227678298950195","2.089616537094116","1.7889463901519775","1.809359073638916","2.624192476272583","2.756974220275879","2.6372923851013184","2.624882221221924","2.6044187545776367","2.6077053546905518","2.2687325477600098","1.8021819591522217","1.428351879119873","1.7527772188186646","2.4260566234588623","2.3800203800201416","2.3747808933258057","2.229579210281372","2.392302989959717","2.323692560195923","2.2987382411956787","1.9678282737731934","1.7893894910812378","1.4808623790740967","1.8115822076797485","2.013526201248169","1.9238885641098022","1.886289358139038","1.7206918001174927","1.0"
"70.0","0.0","1.0","10.0","0.0","1.7818413972854614","1.8828139305114746","1.8860961198806763","1.9248634576797485","1.8389943838119507","2.3777730464935303","2.249229907989502","2.5754942893981934","2.117220401763916","1.2089344263076782","2.0489089488983154","2.045008897781372","2.332939863204956","2.2761590480804443","1.748452067375183","1.7583603858947754","1.7745507955551147","1.8943465948104858","1.6482237577438354","1.0679447650909424","1.8939300775527954","1.9637672901153564","2.468853712081909","2.340733289718628","1.6941696405410767","1.96720290184021","1.9110058546066284","2.055108070373535","1.790852665901184","1.0010219812393188","1.961344838142395","2.0704538822174072","2.129718542098999","2.103611946105957","1.3022818565368652","1.6809219121932983","1.602862000465393","1.7866665124893188","1.4518821239471436","1.1153104305267334","1.6326252222061157","2.06207013130188","2.0394999980926514","2.079641342163086","1.7247785329818726","1.8383351564407349","1.795379877090454","1.7188401222229004","1.7734739780426025","1.457588791847229","2.019531726837158","1.871025800704956","1.8598994016647339","1.929363489151001","1.607771873474121","1.7658544778823853","1.7114118337631226","1.9100390672683716","1.6964457035064697","1.1740764379501343","1.9317107200622559","1.986122965812683","1.971413016319275","2.040088176727295","1.9574105739593506","1.81268310546875","1.8991992473602295","1.9020124673843384","1.7409247159957886","1.5140891075134277","1.5698788166046143","2.046809196472168","2.151848077774048","2.070838451385498","2.1564688682556152","2.1260719299316406","1.0"
"72.0","0.0","1.0","12.0","0.0","2.2128689289093018","2.4164586067199707","2.3548457622528076","2.382565498352051","2.54691743850708","2.5485262870788574","2.5043692588806152","2.288547992706299","1.990062952041626","0.9723044037818909","2.213958740234375","2.261221408843994","1.7722418308258057","2.1087498664855957","2.1499221324920654","2.2030649185180664","2.1404595375061035","1.969834566116333","1.704087257385254","1.0601260662078857","1.9690126180648804","2.1398227214813232","1.7921324968338013","2.032209634780884","2.029834032058716","2.1434884071350098","2.0969204902648926","2.0152852535247803","1.7728115320205688","1.0931644439697266","1.8708182573318481","2.043518543243408","2.0248303413391113","2.0595452785491943","1.9475557804107666","1.9464415311813354","1.9677667617797852","2.0417063236236572","1.5786110162734985","1.081250548362732","1.9594439268112183","2.077528238296509","1.6962004899978638","1.954034447669983","1.9500221014022827","2.1946654319763184","2.133862257003784","2.1470210552215576","1.8584918975830078","1.3057512044906616","2.0420947074890137","2.1830480098724365","1.831444501876831","2.059828758239746","2.007351875305176","1.9398784637451172","1.9388608932495117","1.8233855962753296","1.6697864532470703","1.256921410560608","2.091261863708496","2.2403640747070312","2.093102216720581","2.17253041267395","1.9837232828140259","2.045814275741577","2.0006580352783203","1.9553194046020508","1.7571742534637451","1.3619256019592285","2.234469413757324","2.323235034942627","2.290391206741333","2.2910890579223633","2.2168962955474854","2.1461634635925293","1.0"
"75.0","0.0","1.0","15.0","0.0","2.120683193206787","2.2117507457733154","1.4046640396118164","2.0306313037872314","2.201223373413086","2.424119472503662","2.3609390258789062","2.4956557750701904","2.0541069507598877","1.0958502292633057","1.9730088710784912","2.2628231048583984","2.2271065711975098","2.2345991134643555","2.289560079574585","2.307610034942627","2.295215368270874","2.1276800632476807","1.592374324798584","0.9331543445587158","2.178148031234741","2.267838478088379","2.0714938640594482","2.198115825653076","2.1018190383911133","2.015986204147339","2.088399887084961","2.0142157077789307","1.6659481525421143","1.043329119682312","2.1774632930755615","2.2341983318328857","1.751089096069336","2.0953867435455322","1.9037580490112305","2.042025566101074","2.025667190551758","2.0701637268066406","1.6009122133255005","1.087628960609436","1.6374247074127197","1.97232186794281","1.8139287233352661","1.8906614780426025","2.06058406829834","2.199208974838257","2.1224095821380615","1.9205299615859985","1.7483543157577515","1.1598540544509888","2.1421797275543213","2.257080316543579","2.0823612213134766","2.190490484237671","1.9858967065811157","2.1912553310394287","2.128899574279785","2.1225876808166504","1.6729503870010376","1.0146989822387695","1.7077590227127075","1.9612503051757812","2.0632565021514893","2.0176706314086914","2.123595952987671","2.238274097442627","2.1853184700012207","2.1329710483551025","1.8080767393112183","1.344882607460022","1.9722076654434204","2.0017213821411133","1.3849648237228394","1.854804515838623","1.9427052736282349","2.1389753818511963","1.0"
"78.0","0.0","1.0","18.0","0.0","1.8338096141815186","2.046869993209839","2.130218744277954","2.0848886966705322","1.9098644256591797","2.2788329124450684","2.1858339309692383","2.320885419845581","1.8541479110717773","1.2318298816680908","1.5520418882369995","1.6003061532974243","1.7696620225906372","1.727243423461914","1.9416409730911255","2.198514461517334","2.100339412689209","2.0370335578918457","1.638853669166565","1.169948935508728","1.6173021793365479","1.7935963869094849","2.0675666332244873","1.9795128107070923","1.862273931503296","2.2023391723632812","2.0974600315093994","2.122445583343506","1.7189029455184937","1.1482813358306885","0.8951651453971863","1.4240429401397705","1.5629719495773315","1.449664831161499","1.6246615648269653","1.897890329360962","1.786252498626709","1.7647943496704102","1.4821809530258179","0.9480143785476685","1.3086817264556885","1.462746024131775","1.9044815301895142","1.7614803314208984","1.920258641242981","2.1532468795776367","2.104121446609497","1.955914855003357","1.698266625404358","1.2875423431396484","1.32156503200531","1.188089370727539","1.467536211013794","1.3162935972213745","2.0048184394836426","2.12184476852417","2.0378026962280273","1.8760689496994019","1.6434636116027832","1.153394341468811","1.5773714780807495","1.4196771383285522","1.7281885147094727","1.6558685302734375","1.965362787246704","2.2462708950042725","2.1688380241394043","2.2366151809692383","1.8579906225204468","1.4728165864944458","1.711862564086914","2.076995849609375","1.9319580793380737","2.0123159885406494","1.799514651298523","1.9067299365997314","1.0"
