"53.0","0.0","0.0","53.0","0.0","1.909618616104126","2.002934217453003","2.602790117263794","2.4487993717193604","2.7904183864593506","2.9311578273773193","2.8361620903015137","2.6008808612823486","2.054539203643799","1.161128044128418","2.0508852005004883","2.255155563354492","1.933347463607788","2.0986030101776123","2.804919719696045","2.871798515319824","2.7737107276916504","2.2921769618988037","1.942690134048462","1.0295813083648682","2.4841148853302","2.4030263423919678","1.944388747215271","2.2718536853790283","2.855147123336792","3.034125804901123","2.917236804962158","2.534599781036377","2.071737766265869","1.228621482849121","1.870693325996399","2.00723934173584","1.6421024799346924","1.8600311279296875","2.5905168056488037","2.7745611667633057","2.6311795711517334","1.9662872552871704","1.77506685256958","0.98148113489151","1.994231104850769","2.109597682952881","1.6968103647232056","1.974242925643921","2.4627068042755127","2.4824068546295166","2.412496566772461","2.036410093307495","1.9392691850662231","1.2366348505020142","1.7559925317764282","2.077974319458008","1.8343353271484375","1.9626622200012207","2.6738102436065674","2.7084579467773438","2.6125447750091553","2.0015721321105957","1.8397700786590576","1.1162083148956299","1.8409086465835571","2.093665838241577","1.9369621276855469","1.0"
"55.0","0.0","0.0","55.0","0.0","1.4740787744522095","2.1880223751068115","2.4180619716644287","2.2966270446777344","2.3048312664031982","2.212087392807007","2.251476764678955","2.078765630722046","1.7533994913101196","1.1213665008544922","1.9522958993911743","2.3934662342071533","2.31534743309021","2.3404488563537598","1.8762441873550415","2.2706046104431152","2.183281898498535","2.4523580074310303","2.0008645057678223","1.4286723136901855","1.6570844650268555","2.1712162494659424","2.4306018352508545","2.2918362617492676","2.130585193634033","2.077955961227417","2.135404348373413","2.3900489807128906","2.007943868637085","1.3605985641479492","1.2801510095596313","1.6459836959838867","2.209416389465332","2.0507924556732178","2.2699832916259766","2.521332025527954","2.428913116455078","2.260432004928589","1.7428182363510132","1.0887526273727417","1.5752649307250977","1.7955741882324219","1.9737474918365479","1.9180262088775635","1.8656702041625977","2.0325019359588623","1.9580506086349487","2.008319854736328","1.7976256608963013","1.6329870223999023","1.809688687324524","2.110438823699951","2.218630313873291","2.1685147285461426","2.157898426055908","2.56138277053833","2.4254302978515625","2.373642921447754","1.8821214437484741","1.4677379131317139","1.8193548917770386","2.1857852935791016","2.246774673461914","1.0"
"58.0","0.0","0.0","58.0","0.0","2.46846866607666","2.4789726734161377","2.473173141479492","2.4757754802703857","2.6586999893188477","2.542522430419922","2.5749261379241943","2.26619291305542","1.9006295204162598","1.271723985671997","2.5907979011535645","2.672788381576538","2.5449283123016357","2.630204677581787","3.033048152923584","2.78159499168396","2.8587472438812256","2.1636860370635986","1.7898962497711182","1.258187174797058","2.5747246742248535","2.464205741882324","2.064605236053467","2.332496166229248","2.8387579917907715","2.70316481590271","2.7171099185943604","2.0203757286071777","1.766256332397461","1.338077425956726","2.4484596252441406","2.6308817863464355","2.4977762699127197","2.5481932163238525","2.806553840637207","2.53031849861145","2.6261487007141113","1.937281847000122","1.6736459732055664","1.2851866483688354","2.173727035522461","2.1751089096069336","1.8425326347351074","2.0705549716949463","2.6354470252990723","2.388521909713745","2.4656951427459717","1.8470450639724731","1.7115249633789062","1.3920748233795166","2.7742316722869873","3.0233919620513916","2.94943904876709","2.9799113273620605","3.020555019378662","2.676762580871582","2.806227207183838","2.1202175617218018","1.9349201917648315","1.3853938579559326","2.229203701019287","2.363673686981201","2.0260510444641113","1.0"
"61.0","0.0","1.0","1.0","0.0","2.0357275009155273","2.201798439025879","2.2219090461730957","2.2171926498413086","2.208698034286499","2.3577005863189697","2.2620432376861572","2.3932251930236816","2.029806137084961","1.208223581314087","1.8189198970794678","1.967588186264038","2.145775556564331","2.12324595451355","2.5250308513641357","2.3248450756073","2.446074962615967","2.274108409881592","1.7821115255355835","0.9428624510765076","1.6092642545700073","1.9430968761444092","2.1133100986480713","2.0369091033935547","2.4063754081726074","2.3870534896850586","2.4094223976135254","2.324152708053589","1.812861680984497","0.9990009069442749","1.840815782546997","1.9769741296768188","1.9987401962280273","1.9966506958007812","2.389831066131592","2.169853448867798","2.278827667236328","2.090367078781128","1.602460265159607","0.8965358734130859","2.0025477409362793","2.0359716415405273","1.658282995223999","1.9318634271621704","2.2729172706604004","2.0964107513427734","2.186654567718506","1.9532657861709595","1.6692845821380615","1.1966830492019653","2.0386149883270264","2.1617510318756104","2.248002052307129","2.224245309829712","2.5152158737182617","2.209080696105957","2.384155511856079","2.029494047164917","1.681962013244629","1.192980408668518","2.3545215129852295","2.449022054672241","2.201914072036743","1.0"
"64.0","0.0","1.0","4.0","0.0","1.9471498727798462","2.352287530899048","2.3980491161346436","2.358797073364258","2.447648763656616","2.2830111980438232","2.343769073486328","2.405190944671631","1.9682509899139404","0.9783819913864136","2.026881217956543","1.8695852756500244","1.756507396697998","1.8249520063400269","2.1187291145324707","2.2416763305664062","2.1983046531677246","2.163853883743286","1.7016605138778687","1.13909113407135","1.9679749011993408","1.7039625644683838","1.6575562953948975","1.6822099685668945","2.203328847885132","2.2463250160217285","2.2259366512298584","2.147242784500122","1.7604296207427979","1.249943494796753","1.8064815998077393","1.7710224390029907","1.6254842281341553","1.7606316804885864","2.080427408218384","2.035369396209717","2.0248985290527344","1.7034084796905518","1.4454598426818848","1.1659842729568481","1.68462073802948","1.80779230594635","1.8887765407562256","1.8128314018249512","1.5139037370681763","1.7458627223968506","1.70098876953125","1.9122397899627686","1.7415956258773804","1.513890027999878","2.247112989425659","2.1257617473602295","1.9287779331207275","2.09622859954834","2.356621742248535","2.2765955924987793","2.3046696186065674","2.009654998779297","1.624729871749878","1.209424376487732","1.7646580934524536","1.9742398262023926","2.057417631149292","1.0"
"66.0","0.0","1.0","6.0","0.0","1.7867414951324463","1.9258424043655396","1.8225160837173462","1.9282876253128052","2.35884428024292","2.096815347671509","2.2094473838806152","2.2745654582977295","1.819170355796814","1.1685104370117188","1.8497965335845947","2.3422346115112305","2.4681243896484375","2.413585901260376","2.4203059673309326","2.3918967247009277","2.3759026527404785","2.137155055999756","1.7332663536071777","1.3340818881988525","1.584256887435913","1.9265525341033936","2.023369789123535","2.0019173622131348","2.0900871753692627","2.3922464847564697","2.290229082107544","2.2963054180145264","1.7941055297851562","1.1006379127502441","1.3751885890960693","1.6150728464126587","1.7329976558685303","1.6413360834121704","2.2372794151306152","2.5487048625946045","2.427368640899658","2.3109991550445557","1.6867634057998657","1.305850863456726","1.541155457496643","1.876399278640747","1.7869296073913574","1.8840863704681396","2.0648818016052246","2.1445705890655518","2.091775417327881","2.0496044158935547","2.0682859420776367","1.8624591827392578","1.7900111675262451","2.4058444499969482","2.4462404251098633","2.3434841632843018","2.3985533714294434","2.4727776050567627","2.4204773902893066","2.241131544113159","1.6441601514816284","1.3028137683868408","1.8126875162124634","2.352010726928711","2.3033230304718018","1.0"
"69.0","0.0","1.0","9.0","0.0","2.1616427898406982","2.04744553565979","2.072953701019287","2.0992774963378906","1.9105567932128906","2.2612268924713135","2.1656413078308105","2.2953414916992188","2.0140089988708496","1.3878037929534912","2.075178384780884","2.2587573528289795","2.3836679458618164","2.376981735229492","2.2136919498443604","1.895015835762024","2.072608709335327","1.7286555767059326","1.6634398698806763","1.294727087020874","2.247441530227661","2.3071227073669434","2.3849246501922607","2.398113250732422","2.298085927963257","1.8549422025680542","2.1011338233947754","1.4289525747299194","1.6748046875","1.4276846647262573","2.1698646545410156","2.10107421875","2.0430290699005127","2.111717700958252","1.9185636043548584","1.8693379163742065","1.9007197618484497","1.7004584074020386","1.4134200811386108","1.2029155492782593","1.6608741283416748","2.0330963134765625","1.9275532960891724","2.0109357833862305","1.911969780921936","1.5359344482421875","1.7137889862060547","1.7168179750442505","1.8176850080490112","1.3805451393127441","2.069528818130493","2.047436237335205","2.0772716999053955","2.1129534244537354","1.892173171043396","1.9522041082382202","1.9436638355255127","1.8591798543930054","1.6854287385940552","1.2881019115447998","1.8005093336105347","2.0645291805267334","2.0905027389526367","1.0"
"72.0","0.0","1.0","12.0","0.0","2.2128689289093018","2.4164586067199707","2.3548457622528076","2.382565498352051","2.54691743850708","2.5485262870788574","2.5043692588806152","2.288547992706299","1.990062952041626","0.9723044037818909","2.213958740234375","2.261221408843994","1.7722418308258057","2.1087498664855957","2.1499221324920654","2.2030649185180664","2.1404595375061035","1.969834566116333","1.704087257385254","1.0601260662078857","1.9690126180648804","2.1398227214813232","1.7921324968338013","2.032209634780884","2.029834032058716","2.1434884071350098","2.0969204902648926","2.0152852535247803","1.7728115320205688","1.0931644439697266","1.8708182573318481","2.043518543243408","2.0248303413391113","2.0595452785491943","1.9475557804107666","1.9464415311813354","1.9677667617797852","2.0417063236236572","1.5786110162734985","1.081250548362732","1.9594439268112183","2.077528238296509","1.6962004899978638","1.954034447669983","1.9500221014022827","2.1946654319763184","2.133862257003784","2.1470210552215576","1.8584918975830078","1.3057512044906616","2.0420947074890137","2.1830480098724365","1.831444501876831","2.059828758239746","2.007351875305176","1.9398784637451172","1.9388608932495117","1.8233855962753296","1.6697864532470703","1.256921410560608","2.091261863708496","2.2403640747070312","2.093102216720581","1.0"
"74.0","0.0","1.0","14.0","0.0","2.075289249420166","1.839743971824646","1.4664753675460815","1.756362795829773","2.336385726928711","2.560643434524536","2.486806631088257","2.6815810203552246","2.1368660926818848","1.19255793094635","2.1953747272491455","2.535912275314331","2.5628983974456787","2.5448296070098877","2.3821287155151367","2.4884033203125","2.4079558849334717","2.133397340774536","1.7511836290359497","1.0733305215835571","1.8524781465530396","2.2119076251983643","2.4829347133636475","2.3671321868896484","2.429054021835327","2.5961172580718994","2.5170111656188965","2.3106348514556885","1.781487226486206","1.299381971359253","1.8775750398635864","2.2331671714782715","2.146120309829712","2.1883137226104736","2.0379750728607178","2.2611801624298096","2.178168773651123","2.0693140029907227","1.556284785270691","1.1272830963134766","1.8185385465621948","2.057141065597534","2.2958767414093018","2.185661554336548","2.2909770011901855","2.483865737915039","2.4137866497039795","2.1861884593963623","1.6531466245651245","1.1843682527542114","2.1478052139282227","2.438981294631958","2.3944075107574463","2.4123756885528564","2.0424931049346924","2.279937267303467","2.1860647201538086","2.023576498031616","1.7555381059646606","1.1146454811096191","2.0649333000183105","2.2768330574035645","2.419792652130127","1.0"
"77.0","0.0","1.0","17.0","0.0","1.7228772640228271","2.037644863128662","2.212486505508423","2.1578943729400635","2.2761471271514893","2.408449172973633","2.3387043476104736","2.0950798988342285","1.6602420806884766","1.034800410270691","1.8039082288742065","1.9037327766418457","2.2010419368743896","2.100390911102295","2.1955151557922363","2.4685022830963135","2.334373712539673","2.110715866088867","1.546654224395752","1.1403197050094604","1.7808401584625244","1.7904462814331055","2.052377939224243","1.9663021564483643","2.2208786010742188","2.573881149291992","2.420224189758301","2.186837673187256","1.6454710960388184","1.1807923316955566","1.2083427906036377","1.4429295063018799","1.6212694644927979","1.542107343673706","2.113783121109009","2.339498519897461","2.195605993270874","1.842591404914856","1.2173981666564941","1.0008624792099","1.316969394683838","1.3663864135742188","1.897397518157959","1.7290284633636475","1.9170926809310913","2.214322805404663","2.1010098457336426","2.0207321643829346","1.7185416221618652","1.2320021390914917","1.7679598331451416","1.8261343240737915","1.7496381998062134","1.7858597040176392","2.166738986968994","2.387218952178955","2.253955602645874","1.9596247673034668","1.5120559930801392","1.2451345920562744","1.626757025718689","1.582844614982605","2.0651612281799316","1.0"
